%
% MASE-01 (34.142700 N -77.832600 E)
% The MASE-01 buoy is a Sofar Spotter wave buoy located approximately one-half mile off Masonboro Island, anchored in 24 ft of water. The buoy provides wave height, wave direction and wave period data, as well as sea surface temperature. The buoy transmits data once an hour. This station is not a permanent station and is being used to evaluate new technologies in ocean wave measurement. This buoy is supported through a partnership between CORMP, the UNCW Center for Marine Science and the Departments of Earth and Ocean Sciences and Physics and Physical Oceanography. Funding was provided by the UNCW College of Arts and Sciences. Please use caution when boating in the vicinity of the buoy.
%
% MASE-01 Mean wave direction (deg N) @ 0 m (depth)
%
Time (America/New_York),MASE-01 Mean wave direction (deg N),MASE-01 Mean wave direction (deg N) quality
2022-03-02 15:03,122.78,not evaluated
2022-03-02 15:33,126.02,not evaluated
2022-03-02 16:03,124.50,not evaluated
2022-03-02 16:33,122.38,not evaluated
2022-03-02 17:03,123.90,not evaluated
2022-03-02 17:33,121.52,not evaluated
2022-03-02 18:03,120.23,not evaluated
2022-03-02 18:33,120.69,not evaluated
2022-03-02 19:03,122.35,not evaluated
2022-03-02 19:33,120.82,not evaluated
2022-03-02 20:03,120.06,not evaluated
2022-03-02 20:33,121.52,not evaluated
2022-03-02 21:03,122.20,not evaluated
2022-03-02 21:33,122.09,not evaluated
2022-03-02 22:03,121.78,not evaluated
2022-03-02 22:33,122.02,not evaluated
2022-03-02 23:03,123.35,not evaluated
2022-03-02 23:33,123.23,not evaluated
2022-03-03 00:03,121.66,not evaluated
2022-03-03 00:33,121.22,not evaluated
2022-03-03 01:03,123.14,not evaluated
2022-03-03 01:33,123.07,not evaluated
2022-03-03 02:03,122.14,not evaluated
2022-03-03 02:33,122.69,not evaluated
2022-03-03 03:03,123.33,not evaluated
2022-03-03 03:33,124.20,not evaluated
2022-03-03 04:03,122.07,not evaluated
2022-03-03 04:33,122.13,not evaluated
2022-03-03 05:03,122.52,not evaluated
2022-03-03 05:33,122.23,not evaluated
2022-03-03 06:03,125.37,not evaluated
2022-03-03 06:33,124.69,not evaluated
2022-03-03 07:03,127.96,not evaluated
2022-03-03 07:33,130.04,not evaluated
2022-03-03 08:03,127.26,not evaluated
2022-03-03 08:33,130.75,not evaluated
2022-03-03 09:03,129.72,not evaluated
2022-03-03 09:33,132.87,not evaluated
2022-03-03 10:03,129.80,not evaluated
2022-03-03 10:33,129.63,not evaluated
2022-03-03 11:03,128.97,not evaluated
2022-03-03 11:33,130.99,not evaluated
2022-03-03 12:03,134.29,not evaluated
2022-03-03 12:33,135.25,not evaluated
2022-03-03 13:03,137.40,not evaluated
2022-03-03 13:33,135.41,not evaluated
2022-03-03 14:03,130.72,not evaluated
2022-03-03 14:33,131.79,not evaluated
2022-03-03 15:03,132.65,not evaluated
2022-03-03 15:33,136.31,not evaluated
2022-03-03 16:03,134.26,not evaluated
2022-03-03 16:33,128.99,not evaluated
2022-03-03 17:03,128.30,not evaluated
2022-03-03 17:33,130.44,not evaluated
2022-03-03 18:03,131.23,not evaluated
2022-03-03 18:33,130.19,not evaluated
2022-03-03 19:03,129.49,not evaluated
2022-03-03 19:33,131.66,not evaluated
2022-03-03 20:03,131.96,not evaluated
2022-03-03 20:33,134.73,not evaluated
2022-03-03 21:03,139.54,not evaluated
2022-03-03 21:33,138.99,not evaluated
2022-03-03 22:03,140.01,not evaluated
2022-03-03 22:33,140.35,not evaluated
2022-03-03 23:03,140.10,not evaluated
2022-03-03 23:33,127.71,not evaluated
2022-03-04 00:03,104.93,not evaluated
2022-03-04 00:33,86.22,not evaluated
2022-03-04 01:03,84.37,not evaluated
2022-03-04 01:33,83.13,not evaluated
2022-03-04 02:03,81.68,not evaluated
2022-03-04 02:33,82.21,not evaluated
2022-03-04 03:03,85.25,not evaluated
2022-03-04 03:33,85.67,not evaluated
2022-03-04 04:03,86.82,not evaluated
2022-03-04 04:33,85.77,not evaluated
2022-03-04 05:03,85.36,not evaluated
2022-03-04 05:33,86.60,not evaluated
2022-03-04 06:03,88.85,not evaluated
2022-03-04 06:33,86.31,not evaluated
2022-03-04 07:03,89.09,not evaluated
2022-03-04 07:33,87.47,not evaluated
2022-03-04 08:03,87.39,not evaluated
2022-03-04 08:33,87.59,not evaluated
2022-03-04 09:03,85.63,not evaluated
2022-03-04 09:33,89.45,not evaluated
2022-03-04 10:03,88.31,not evaluated
2022-03-04 10:33,88.07,not evaluated
2022-03-04 11:03,89.45,not evaluated
2022-03-04 11:33,89.46,not evaluated
2022-03-04 12:03,91.27,not evaluated
2022-03-04 12:33,92.00,not evaluated
2022-03-04 13:03,91.77,not evaluated
2022-03-04 13:33,93.51,not evaluated
2022-03-04 14:03,93.74,not evaluated
2022-03-04 14:33,93.70,not evaluated
2022-03-04 15:03,94.71,not evaluated
2022-03-04 15:33,94.57,not evaluated
2022-03-04 16:03,94.81,not evaluated
2022-03-04 16:33,94.84,not evaluated
2022-03-04 17:03,95.92,not evaluated
2022-03-04 17:33,95.48,not evaluated
2022-03-04 18:03,95.70,not evaluated
2022-03-04 18:33,96.39,not evaluated
2022-03-04 19:03,96.23,not evaluated
2022-03-04 19:33,96.75,not evaluated
2022-03-04 20:03,97.06,not evaluated
2022-03-04 20:33,98.57,not evaluated
2022-03-04 21:03,97.19,not evaluated
2022-03-04 21:33,97.83,not evaluated
2022-03-04 22:03,96.62,not evaluated
2022-03-04 22:33,98.34,not evaluated
2022-03-04 23:03,97.33,not evaluated
2022-03-04 23:33,99.63,not evaluated
2022-03-05 00:03,97.54,not evaluated
2022-03-05 00:33,95.16,not evaluated
2022-03-05 01:03,95.71,not evaluated
2022-03-05 01:33,97.12,not evaluated
2022-03-05 02:03,97.88,not evaluated
2022-03-05 02:33,98.39,not evaluated
2022-03-05 03:03,97.30,not evaluated
2022-03-05 03:33,97.81,not evaluated
2022-03-05 04:03,96.37,not evaluated
2022-03-05 04:33,98.54,not evaluated
2022-03-05 05:03,98.83,not evaluated
2022-03-05 05:33,99.94,not evaluated
2022-03-05 06:03,100.66,not evaluated
2022-03-05 06:33,100.18,not evaluated
2022-03-05 07:03,100.47,not evaluated
2022-03-05 07:33,104.94,not evaluated
2022-03-05 08:03,102.35,not evaluated
2022-03-05 08:33,104.14,not evaluated
2022-03-05 09:03,102.41,not evaluated
2022-03-05 09:33,105.67,not evaluated
2022-03-05 10:03,105.81,not evaluated
2022-03-05 10:33,107.53,not evaluated
2022-03-05 11:03,107.08,not evaluated
2022-03-05 11:33,106.68,not evaluated
2022-03-05 12:03,106.89,not evaluated
2022-03-05 12:33,108.12,not evaluated
2022-03-05 13:03,108.54,not evaluated
2022-03-05 13:33,108.76,not evaluated
2022-03-05 14:03,108.72,not evaluated
2022-03-05 14:33,110.47,not evaluated
2022-03-05 15:03,111.59,not evaluated
2022-03-05 15:33,111.88,not evaluated
2022-03-05 16:03,112.25,not evaluated
2022-03-05 16:33,112.42,not evaluated
2022-03-05 17:03,113.55,not evaluated
2022-03-05 17:33,112.98,not evaluated
2022-03-05 18:03,114.37,not evaluated
2022-03-05 18:33,116.84,not evaluated
2022-03-05 19:03,115.93,not evaluated
2022-03-05 19:33,120.79,not evaluated
2022-03-05 20:03,120.10,not evaluated
2022-03-05 20:33,124.18,not evaluated
2022-03-05 21:03,122.95,not evaluated
2022-03-05 21:33,124.99,not evaluated
2022-03-05 22:03,123.98,not evaluated
2022-03-05 22:33,124.57,not evaluated
2022-03-05 23:03,126.34,not evaluated
2022-03-05 23:33,125.47,not evaluated
2022-03-06 00:03,125.26,not evaluated
2022-03-06 00:33,126.49,not evaluated
2022-03-06 01:03,127.51,not evaluated
2022-03-06 01:33,127.70,not evaluated
2022-03-06 02:03,130.41,not evaluated
2022-03-06 02:33,128.17,not evaluated
2022-03-06 03:03,130.53,not evaluated
2022-03-06 03:33,130.71,not evaluated
2022-03-06 04:03,128.92,not evaluated
2022-03-06 04:33,129.04,not evaluated
2022-03-06 05:03,129.24,not evaluated
2022-03-06 05:33,126.57,not evaluated
2022-03-06 06:03,129.32,not evaluated
2022-03-06 06:33,129.65,not evaluated
2022-03-06 07:03,127.55,not evaluated
2022-03-06 07:33,128.62,not evaluated
2022-03-06 08:03,132.59,not evaluated
2022-03-06 08:33,129.50,not evaluated
2022-03-06 09:03,127.32,not evaluated
2022-03-06 09:33,130.76,not evaluated
2022-03-06 10:03,131.54,not evaluated
2022-03-06 10:33,132.41,not evaluated
2022-03-06 11:03,132.09,not evaluated
2022-03-06 11:33,131.96,not evaluated
2022-03-06 12:03,133.11,not evaluated
2022-03-06 12:33,134.37,not evaluated
2022-03-06 13:03,133.62,not evaluated
2022-03-06 13:33,132.04,not evaluated
2022-03-06 14:03,132.13,not evaluated
2022-03-06 14:33,132.91,not evaluated
2022-03-06 15:03,130.61,not evaluated
2022-03-06 15:33,130.78,not evaluated
2022-03-06 16:03,129.77,not evaluated
2022-03-06 16:33,128.51,not evaluated
2022-03-06 17:03,129.96,not evaluated
2022-03-06 17:33,130.29,not evaluated
2022-03-06 18:03,129.00,not evaluated
2022-03-06 18:33,128.58,not evaluated
2022-03-06 19:03,130.09,not evaluated
2022-03-06 19:33,131.01,not evaluated
2022-03-06 20:03,130.98,not evaluated
2022-03-06 20:33,132.52,not evaluated
2022-03-06 21:03,129.59,not evaluated
2022-03-06 21:33,131.32,not evaluated
2022-03-06 22:03,131.35,not evaluated
2022-03-06 22:33,131.59,not evaluated
2022-03-06 23:03,129.74,not evaluated
2022-03-06 23:33,128.96,not evaluated
2022-03-07 00:03,131.15,not evaluated
2022-03-07 00:33,131.02,not evaluated
2022-03-07 01:03,132.67,not evaluated
2022-03-07 01:33,131.23,not evaluated
2022-03-07 02:03,129.21,not evaluated
2022-03-07 02:33,129.89,not evaluated
2022-03-07 03:03,130.27,not evaluated
2022-03-07 03:33,130.26,not evaluated
2022-03-07 04:03,130.14,not evaluated
2022-03-07 04:33,128.45,not evaluated
2022-03-07 05:03,128.75,not evaluated
2022-03-07 05:33,131.24,not evaluated
2022-03-07 06:03,129.08,not evaluated
2022-03-07 06:33,131.81,not evaluated
2022-03-07 07:03,128.99,not evaluated
2022-03-07 07:33,128.18,not evaluated
2022-03-07 08:03,130.64,not evaluated
2022-03-07 08:33,130.01,not evaluated
2022-03-07 09:03,130.23,not evaluated
2022-03-07 09:33,131.69,not evaluated
2022-03-07 10:03,131.04,not evaluated
2022-03-07 10:33,131.29,not evaluated
2022-03-07 11:03,132.20,not evaluated
2022-03-07 11:33,131.43,not evaluated
2022-03-07 12:03,133.96,not evaluated
2022-03-07 12:33,136.44,not evaluated
2022-03-07 13:03,137.65,not evaluated
2022-03-07 13:33,137.06,not evaluated
2022-03-07 14:03,142.40,not evaluated
2022-03-07 14:33,140.25,not evaluated
2022-03-07 15:03,138.85,not evaluated
2022-03-07 15:33,142.76,not evaluated
2022-03-07 16:03,140.71,not evaluated
2022-03-07 16:33,137.27,not evaluated
2022-03-07 17:03,133.42,not evaluated
2022-03-07 17:33,134.73,not evaluated
2022-03-07 18:03,135.85,not evaluated
2022-03-07 18:33,136.25,not evaluated
2022-03-07 19:03,135.10,not evaluated
2022-03-07 19:33,135.20,not evaluated
2022-03-07 20:03,135.55,not evaluated
2022-03-07 20:33,133.78,not evaluated
2022-03-07 21:03,134.80,not evaluated
2022-03-07 21:33,134.65,not evaluated
2022-03-07 22:03,134.41,not evaluated
2022-03-07 22:33,134.18,not evaluated
2022-03-07 23:03,132.98,not evaluated
2022-03-07 23:33,135.91,not evaluated
2022-03-08 00:03,134.66,not evaluated
2022-03-08 00:33,136.94,not evaluated
2022-03-08 01:03,137.92,not evaluated
2022-03-08 01:33,139.85,not evaluated
2022-03-08 02:03,138.66,not evaluated
2022-03-08 02:33,136.93,not evaluated
2022-03-08 03:03,136.58,not evaluated
2022-03-08 03:33,133.95,not evaluated
2022-03-08 04:03,134.06,not evaluated
2022-03-08 04:33,134.49,not evaluated
2022-03-08 05:03,134.02,not evaluated
2022-03-08 05:33,134.04,not evaluated
2022-03-08 06:03,132.26,not evaluated
2022-03-08 06:33,134.64,not evaluated
2022-03-08 07:03,133.12,not evaluated
2022-03-08 07:33,134.28,not evaluated
2022-03-08 08:03,135.14,not evaluated
2022-03-08 08:33,134.91,not evaluated
2022-03-08 09:03,133.52,not evaluated
2022-03-08 09:33,134.87,not evaluated
2022-03-08 10:03,136.87,not evaluated
2022-03-08 10:33,135.68,not evaluated
2022-03-08 11:03,135.23,not evaluated
2022-03-08 11:33,138.37,not evaluated
2022-03-08 12:03,137.48,not evaluated
2022-03-08 12:33,137.71,not evaluated
2022-03-08 13:03,136.22,not evaluated
2022-03-08 13:33,133.20,not evaluated
2022-03-08 14:03,132.06,not evaluated
2022-03-08 14:33,124.66,not evaluated
2022-03-08 15:03,122.95,not evaluated
2022-03-08 15:33,115.88,not evaluated
2022-03-08 16:03,110.91,not evaluated
2022-03-08 16:33,106.04,not evaluated
2022-03-08 17:03,101.66,not evaluated
2022-03-08 17:33,104.36,not evaluated
2022-03-08 18:03,98.48,not evaluated
2022-03-08 18:33,101.32,not evaluated
2022-03-08 19:03,100.42,not evaluated
2022-03-08 19:33,102.79,not evaluated
2022-03-08 20:03,103.01,not evaluated
2022-03-08 20:33,101.81,not evaluated
2022-03-08 21:03,101.34,not evaluated
2022-03-08 21:33,99.46,not evaluated
2022-03-08 22:03,102.90,not evaluated
2022-03-08 22:33,104.02,not evaluated
2022-03-08 23:03,103.18,not evaluated
2022-03-08 23:33,101.97,not evaluated
2022-03-09 00:03,106.78,not evaluated
2022-03-09 00:33,107.95,not evaluated
2022-03-09 01:03,105.89,not evaluated
2022-03-09 01:33,105.01,not evaluated
2022-03-09 02:03,106.25,not evaluated
2022-03-09 02:33,108.68,not evaluated
2022-03-09 03:03,110.30,not evaluated
2022-03-09 03:33,108.17,not evaluated
2022-03-09 04:03,108.35,not evaluated
2022-03-09 04:33,107.42,not evaluated
2022-03-09 05:03,111.93,not evaluated
2022-03-09 05:33,111.90,not evaluated
2022-03-09 06:03,111.05,not evaluated
2022-03-09 06:33,110.33,not evaluated
2022-03-09 07:03,110.68,not evaluated
2022-03-09 07:33,110.93,not evaluated
2022-03-09 08:03,113.10,not evaluated
2022-03-09 08:33,110.74,not evaluated
2022-03-09 09:03,113.00,not evaluated
2022-03-09 09:33,115.36,not evaluated
2022-03-09 10:03,114.54,not evaluated
2022-03-09 10:33,115.96,not evaluated
2022-03-09 11:03,117.88,not evaluated
2022-03-09 11:33,123.35,not evaluated
2022-03-09 12:03,128.08,not evaluated
2022-03-09 12:33,130.15,not evaluated
2022-03-09 13:03,132.42,not evaluated
2022-03-09 13:33,134.57,not evaluated
2022-03-09 14:03,132.98,not evaluated
2022-03-09 14:33,135.58,not evaluated
2022-03-09 15:03,133.45,not evaluated
2022-03-09 15:33,133.51,not evaluated
2022-03-09 16:03,136.43,not evaluated
2022-03-09 16:33,136.81,not evaluated
2022-03-09 17:03,136.90,not evaluated
2022-03-09 17:33,138.32,not evaluated
2022-03-09 18:03,137.99,not evaluated
2022-03-09 18:33,137.36,not evaluated
2022-03-09 19:03,137.83,not evaluated
2022-03-09 19:33,136.74,not evaluated
2022-03-09 20:03,135.93,not evaluated
2022-03-09 20:33,137.43,not evaluated
2022-03-09 21:03,136.37,not evaluated
2022-03-09 21:33,135.42,not evaluated
2022-03-09 22:03,131.90,not evaluated
2022-03-09 22:33,132.14,not evaluated
2022-03-09 23:03,131.36,not evaluated
2022-03-09 23:33,133.03,not evaluated
2022-03-10 00:03,133.18,not evaluated
2022-03-10 00:33,130.91,not evaluated
2022-03-10 01:03,130.01,not evaluated
2022-03-10 01:33,128.31,not evaluated
2022-03-10 02:03,122.28,not evaluated
2022-03-10 02:33,121.62,not evaluated
2022-03-10 03:03,118.75,not evaluated
2022-03-10 03:33,114.14,not evaluated
2022-03-10 04:03,110.46,not evaluated
2022-03-10 04:33,105.27,not evaluated
2022-03-10 05:03,105.83,not evaluated
2022-03-10 05:33,101.12,not evaluated
2022-03-10 06:03,100.99,not evaluated
2022-03-10 06:33,98.19,not evaluated
2022-03-10 07:03,102.65,not evaluated
2022-03-10 07:33,102.08,not evaluated
2022-03-10 08:03,101.84,not evaluated
2022-03-10 08:33,101.44,not evaluated
2022-03-10 09:03,105.36,not evaluated
2022-03-10 09:33,103.13,not evaluated
2022-03-10 10:03,102.31,not evaluated
2022-03-10 10:33,101.84,not evaluated
2022-03-10 11:03,99.12,not evaluated
2022-03-10 11:33,102.88,not evaluated
2022-03-10 12:03,101.90,not evaluated
2022-03-10 12:33,101.59,not evaluated
2022-03-10 13:03,103.41,not evaluated
2022-03-10 13:33,103.15,not evaluated
2022-03-10 14:03,101.79,not evaluated
2022-03-10 14:33,102.97,not evaluated
2022-03-10 15:03,105.47,not evaluated
2022-03-10 15:33,108.24,not evaluated
2022-03-10 16:03,105.41,not evaluated
2022-03-10 16:33,105.83,not evaluated
2022-03-10 17:03,108.37,not evaluated
2022-03-10 17:33,106.48,not evaluated
2022-03-10 18:03,105.94,not evaluated
2022-03-10 18:33,105.47,not evaluated
2022-03-10 19:03,104.25,not evaluated
2022-03-10 19:33,106.17,not evaluated
2022-03-10 20:03,106.15,not evaluated
2022-03-10 20:33,107.28,not evaluated
2022-03-10 21:03,105.36,not evaluated
2022-03-10 21:33,105.74,not evaluated
2022-03-10 22:03,104.61,not evaluated
2022-03-10 22:33,106.52,not evaluated
2022-03-10 23:03,108.55,not evaluated
2022-03-10 23:33,107.32,not evaluated
2022-03-11 00:03,109.12,not evaluated
2022-03-11 00:33,109.84,not evaluated
2022-03-11 01:03,107.75,not evaluated
2022-03-11 01:33,106.43,not evaluated
2022-03-11 02:03,107.68,not evaluated
2022-03-11 02:33,109.43,not evaluated
2022-03-11 03:03,107.71,not evaluated
2022-03-11 03:33,108.21,not evaluated
2022-03-11 04:03,110.75,not evaluated
2022-03-11 04:33,110.75,not evaluated
2022-03-11 05:03,109.52,not evaluated
2022-03-11 05:33,111.23,not evaluated
2022-03-11 06:03,110.63,not evaluated
2022-03-11 06:33,113.45,not evaluated
2022-03-11 07:03,109.24,not evaluated
2022-03-11 07:33,111.36,not evaluated
2022-03-11 08:03,109.72,not evaluated
2022-03-11 08:33,111.72,not evaluated
2022-03-11 09:03,109.70,not evaluated
2022-03-11 09:33,112.97,not evaluated
2022-03-11 10:03,112.86,not evaluated
2022-03-11 10:33,112.35,not evaluated
2022-03-11 11:03,112.52,not evaluated
2022-03-11 11:33,114.72,not evaluated
2022-03-11 12:03,112.25,not evaluated
2022-03-11 12:33,113.38,not evaluated
2022-03-11 13:03,114.96,not evaluated
2022-03-11 13:33,113.80,not evaluated
2022-03-11 14:03,113.66,not evaluated
2022-03-11 14:33,112.07,not evaluated
2022-03-11 15:03,115.61,not evaluated
2022-03-11 15:33,113.17,not evaluated
2022-03-11 16:03,113.09,not evaluated
2022-03-11 16:33,114.06,not evaluated
2022-03-11 17:03,113.57,not evaluated
2022-03-11 17:33,112.05,not evaluated
2022-03-11 18:03,105.94,not evaluated
2022-03-11 18:33,110.29,not evaluated
2022-03-11 19:03,108.36,not evaluated
2022-03-11 19:33,109.23,not evaluated
2022-03-11 20:03,111.24,not evaluated
2022-03-11 20:33,109.40,not evaluated
2022-03-11 21:03,112.48,not evaluated
2022-03-11 21:33,112.97,not evaluated
2022-03-11 22:03,112.80,not evaluated
2022-03-11 22:33,115.06,not evaluated
2022-03-11 23:03,117.49,not evaluated
2022-03-11 23:33,120.95,not evaluated
2022-03-12 00:03,122.67,not evaluated
2022-03-12 00:33,123.74,not evaluated
2022-03-12 01:03,125.34,not evaluated
2022-03-12 01:33,125.55,not evaluated
2022-03-12 02:03,124.62,not evaluated
2022-03-12 02:33,124.24,not evaluated
2022-03-12 03:03,123.35,not evaluated
2022-03-12 03:33,124.74,not evaluated
2022-03-12 04:03,125.45,not evaluated
2022-03-12 04:33,129.41,not evaluated
2022-03-12 05:03,130.21,not evaluated
2022-03-12 05:33,134.47,not evaluated
2022-03-12 06:03,137.18,not evaluated
2022-03-12 06:33,149.18,not evaluated
2022-03-12 07:03,141.81,not evaluated
2022-03-12 07:33,148.03,not evaluated
2022-03-12 08:03,151.25,not evaluated
2022-03-12 08:33,156.62,not evaluated
2022-03-12 09:03,157.18,not evaluated
2022-03-12 09:33,159.04,not evaluated
2022-03-12 10:03,161.88,not evaluated
2022-03-12 10:33,154.61,not evaluated
2022-03-12 11:03,150.09,not evaluated
2022-03-12 11:33,149.19,not evaluated
2022-03-12 12:03,146.80,not evaluated
2022-03-12 12:33,147.37,not evaluated
2022-03-12 13:03,146.16,not evaluated
2022-03-12 13:33,144.96,not evaluated
2022-03-12 14:03,146.07,not evaluated
2022-03-12 14:33,141.85,not evaluated
2022-03-12 15:03,140.42,not evaluated
2022-03-12 15:33,137.14,not evaluated
2022-03-12 16:03,137.95,not evaluated
2022-03-12 16:33,139.95,not evaluated
2022-03-12 17:03,138.63,not evaluated
2022-03-12 17:33,134.29,not evaluated
2022-03-12 18:03,133.44,not evaluated
2022-03-12 18:33,131.97,not evaluated
2022-03-12 19:03,134.00,not evaluated
2022-03-12 19:33,132.22,not evaluated
2022-03-12 20:03,131.31,not evaluated
2022-03-12 20:33,129.94,not evaluated
2022-03-12 21:03,131.95,not evaluated
2022-03-12 21:33,132.04,not evaluated
2022-03-12 22:03,133.05,not evaluated
2022-03-12 22:33,130.24,not evaluated
2022-03-12 23:03,130.74,not evaluated
2022-03-12 23:33,129.44,not evaluated
2022-03-13 00:03,130.66,not evaluated
2022-03-13 00:33,131.00,not evaluated
2022-03-13 01:03,131.49,not evaluated
2022-03-13 01:33,129.77,not evaluated
2022-03-13 03:03,132.16,not evaluated
2022-03-13 03:33,131.30,not evaluated
2022-03-13 04:03,134.62,not evaluated
2022-03-13 04:33,137.38,not evaluated
2022-03-13 05:03,133.32,not evaluated
2022-03-13 05:33,131.24,not evaluated
2022-03-13 06:03,130.04,not evaluated
2022-03-13 06:33,127.36,not evaluated
2022-03-13 07:03,127.73,not evaluated
2022-03-13 07:33,127.25,not evaluated
2022-03-13 08:03,123.59,not evaluated
2022-03-13 08:33,121.87,not evaluated
2022-03-13 09:03,122.98,not evaluated
2022-03-13 09:33,119.27,not evaluated
2022-03-13 10:03,122.10,not evaluated
2022-03-13 10:33,115.71,not evaluated
2022-03-13 11:03,113.48,not evaluated
2022-03-13 11:33,115.75,not evaluated
2022-03-13 12:03,114.35,not evaluated
2022-03-13 12:33,113.35,not evaluated
2022-03-13 13:03,115.67,not evaluated
2022-03-13 13:33,116.56,not evaluated
2022-03-13 14:03,116.56,not evaluated
2022-03-13 14:33,114.38,not evaluated
2022-03-13 15:03,114.22,not evaluated
2022-03-13 15:33,114.00,not evaluated
2022-03-13 16:03,116.43,not evaluated
2022-03-13 16:33,116.53,not evaluated
2022-03-13 17:03,119.07,not evaluated
2022-03-13 17:33,119.97,not evaluated
2022-03-13 18:03,123.97,not evaluated
2022-03-13 18:33,131.19,not evaluated
2022-03-13 19:03,135.97,not evaluated
2022-03-13 19:33,133.56,not evaluated
2022-03-13 20:03,133.21,not evaluated
2022-03-13 20:33,139.25,not evaluated
2022-03-13 21:03,135.00,not evaluated
