Location,Profile,Method,Date,Time_UTC,X,Y,Z_NAVD88,DBL
Carolina Beach,CB_17,Hydro,20200512,19:41:46,2339424.29,102513.26,-38.03,4288.65
Carolina Beach,CB_17,Hydro,20200512,19:41:47,2339428.96,102511.94,-38.03,4293.49
Carolina Beach,CB_17,Hydro,20200512,19:41:47,2339433.67,102510.12,-38.06,4298.54
Carolina Beach,CB_17,Hydro,20200512,19:41:47,2339438.18,102508.83,-38.02,4303.22
Carolina Beach,CB_17,Hydro,20200512,19:41:48,2339442.83,102507.2,-37.96,4308.14
Carolina Beach,CB_17,Hydro,20200512,19:41:48,2339447.83,102504.92,-38.05,4313.62
Carolina Beach,CB_17,Hydro,20200512,19:41:49,2339452.16,102502.43,-38.08,4318.55
Carolina Beach,CB_17,Hydro,20200512,19:41:49,2339457.03,102501.59,-38.12,4323.41
Carolina Beach,CB_17,Hydro,20200512,19:41:49,2339461.85,102499.98,-38.16,4328.49
Carolina Beach,CB_17,Hydro,20200512,19:41:50,2339466.84,102498.27,-38.2,4333.76
Carolina Beach,CB_17,Hydro,20200512,19:41:50,2339471.08,102497.01,-38.21,4338.17
Carolina Beach,CB_17,Hydro,20200512,19:41:51,2339476.33,102495.17,-38.28,4343.73
Carolina Beach,CB_17,Hydro,20200512,19:41:51,2339480.41,102493.52,-38.33,4348.13
Carolina Beach,CB_17,Hydro,20200512,19:41:52,2339485.54,102491.95,-38.31,4353.49
Carolina Beach,CB_17,Hydro,20200512,19:41:52,2339490.06,102490.76,-38.28,4358.14
Carolina Beach,CB_17,Hydro,20200512,19:41:52,2339495.49,102489.22,-38.29,4363.77
Carolina Beach,CB_17,Hydro,20200512,19:41:53,2339499.8,102487.93,-38.31,4368.26
Carolina Beach,CB_17,Hydro,20200512,19:41:53,2339504.9,102486.31,-38.35,4373.6
Carolina Beach,CB_17,Hydro,20200512,19:41:53,2339509.26,102484.72,-38.34,4378.24
Carolina Beach,CB_17,Hydro,20200512,19:41:54,2339513.98,102482.95,-38.31,4383.28
Carolina Beach,CB_17,Hydro,20200512,19:41:54,2339518.54,102481.21,-38.29,4388.16
Carolina Beach,CB_17,Hydro,20200512,19:41:55,2339523.37,102479.41,-38.33,4393.32
Carolina Beach,CB_17,Hydro,20200512,19:41:55,2339527.86,102477.28,-38.38,4398.27
Carolina Beach,CB_17,Hydro,20200512,19:41:55,2339532.38,102475.1,-38.44,4403.27
Carolina Beach,CB_17,Hydro,20200512,19:41:56,2339537.45,102474.17,-38.45,4408.34
Carolina Beach,CB_17,Hydro,20200512,19:41:56,2339542.21,102472.89,-38.45,4413.25
Carolina Beach,CB_17,Hydro,20200512,19:41:57,2339547.69,102470.44,-38.48,4419.24
Carolina Beach,CB_17,Hydro,20200512,19:41:57,2339551.9,102468.43,-38.47,4423.89
Carolina Beach,CB_17,Hydro,20200512,19:41:57,2339556.01,102466.31,-38.43,4428.48
Carolina Beach,CB_17,Hydro,20200512,19:41:58,2339560.59,102464.73,-38.39,4433.32
Carolina Beach,CB_17,Hydro,20200512,19:41:58,2339564.72,102461.63,-38.22,4438.27
Carolina Beach,CB_17,Hydro,20200512,19:41:59,2339570.81,102461.29,-38.33,4444.1
Carolina Beach,CB_17,Hydro,20200512,19:41:59,2339575.18,102459.55,-38.39,4448.8
Carolina Beach,CB_17,Hydro,20200512,0.820833333,2339579.63,102457.7,-38.33,4453.62
Carolina Beach,CB_17,Hydro,20200512,0.820833333,2339584.24,102456.73,-38.4,4458.28
Carolina Beach,CB_17,Hydro,20200512,19:42:01,2339589.22,102454.47,-38.51,4463.73
Carolina Beach,CB_17,Hydro,20200512,19:42:01,2339593.29,102452.47,-38.61,4468.24
Carolina Beach,CB_17,Hydro,20200512,19:42:02,2339597.67,102448.83,-38.48,4473.62
Carolina Beach,CB_17,Hydro,20200512,19:42:02,2339602.51,102448.73,-38.39,4478.19
Carolina Beach,CB_17,Hydro,20200512,19:42:02,2339607.7,102446.32,-38.37,4483.89
Carolina Beach,CB_17,Hydro,20200512,19:42:03,2339612.15,102444.83,-38.3,4488.58
Carolina Beach,CB_17,Hydro,20200512,19:42:03,2339616.17,102442.62,-38.3,4493.12
Carolina Beach,CB_17,Hydro,20200512,19:42:04,2339621.05,102439.97,-38.3,4498.62
Carolina Beach,CB_17,Hydro,20200512,19:42:04,2339625.33,102438.1,-38.3,4503.28
Carolina Beach,CB_17,Hydro,20200512,19:42:05,2339629.93,102436.19,-38.3,4508.26
Carolina Beach,CB_17,Hydro,20200512,19:42:05,2339634.85,102433.95,-38.3,4513.65
Carolina Beach,CB_17,Hydro,20200512,19:42:05,2339639.12,102431.67,-38.3,4518.45
Carolina Beach,CB_17,Hydro,20200512,19:42:06,2339643.42,102429.28,-38.3,4523.31
Carolina Beach,CB_17,Hydro,20200512,19:42:06,2339647.92,102426.91,-38.3,4528.36
Carolina Beach,CB_17,Hydro,20200512,19:42:07,2339652.64,102424.45,-38.3,4533.64
Carolina Beach,CB_17,Hydro,20200512,19:42:07,2339656.59,102422.2,-38.3,4538.12
Carolina Beach,CB_17,Hydro,20200512,19:42:08,2339660.97,102419.47,-38.29,4543.18
Carolina Beach,CB_17,Hydro,20200512,19:42:08,2339665.63,102416.6,-38.26,4548.55
Carolina Beach,CB_17,Hydro,20200512,19:42:08,2339669.58,102414.14,-38.23,4553.11
Carolina Beach,CB_17,Hydro,20200512,19:42:09,2339674.04,102411.39,-38.2,4558.25
Carolina Beach,CB_17,Hydro,20200512,19:42:09,2339678.34,102408.43,-38.18,4563.31
Carolina Beach,CB_17,Hydro,20200512,19:42:10,2339682.85,102405.22,-38.14,4568.66
Carolina Beach,CB_17,Hydro,20200512,19:42:10,2339687.07,102402.51,-38.11,4573.56
Carolina Beach,CB_17,Hydro,20200512,19:42:10,2339691.2,102400.17,-38.09,4578.24
Carolina Beach,CB_17,Hydro,20200512,19:42:11,2339695.89,102397.95,-38.03,4583.41
Carolina Beach,CB_17,Hydro,20200512,19:42:12,2339700.03,102395.48,-37.97,4588.15
Carolina Beach,CB_17,Hydro,20200512,19:42:13,2339704.5,102392.49,-37.94,4593.39
Carolina Beach,CB_17,Hydro,20200512,19:42:13,2339709.1,102390.78,-37.94,4598.29
Carolina Beach,CB_17,Hydro,20200512,19:42:15,2339713.66,102388.93,-37.94,4603.21
Carolina Beach,CB_17,Hydro,20200512,19:42:16,2339718.53,102387.67,-38.14,4608.22
Carolina Beach,CB_17,Hydro,20200512,19:42:18,2339722.54,102384.09,-38.39,4613.22
Carolina Beach,CB_17,Hydro,20200512,19:42:19,2339729.16,102386.54,-38.27,4618.57
Carolina Beach,CB_17,Hydro,20200512,19:42:21,2339734.22,102386.62,-38.26,4623.29
Carolina Beach,CB_17,Hydro,20200512,19:42:22,2339739.29,102386.1,-38.29,4628.22
Carolina Beach,CB_17,Hydro,20200512,19:42:24,2339744.86,102386.09,-38.28,4633.45
Carolina Beach,CB_17,Hydro,20200512,19:42:25,2339749.81,102385.97,-38.27,4638.13
Carolina Beach,CB_17,Hydro,20200512,19:42:25,2339754.58,102384.17,-38.25,4643.22
Carolina Beach,CB_17,Hydro,20200512,19:42:27,2339759.06,102381.48,-38.35,4648.36
Carolina Beach,CB_17,Hydro,20200512,19:42:28,2339764.58,102381.86,-38.13,4653.4
Carolina Beach,CB_17,Hydro,20200512,19:42:28,2339769.19,102379.93,-38.19,4658.4
Carolina Beach,CB_17,Hydro,20200512,19:42:30,2339773.66,102378.12,-38.2,4663.22
Carolina Beach,CB_17,Hydro,20200512,19:42:30,2339778.56,102376.65,-38.1,4668.32
Carolina Beach,CB_17,Hydro,20200512,19:42:31,2339783.38,102375.64,-38.03,4673.19
Carolina Beach,CB_17,Hydro,20200512,19:42:32,2339787.89,102373.67,-38.03,4678.11
Carolina Beach,CB_17,Hydro,20200512,19:42:33,2339792.56,102371.69,-38.02,4683.17
Carolina Beach,CB_17,Hydro,20200512,19:42:34,2339796.12,102367,-38.08,4688.14
Carolina Beach,CB_17,Hydro,20200512,19:42:34,2339801.52,102367.02,-38.01,4693.2
Carolina Beach,CB_17,Hydro,20200512,19:42:35,2339806.42,102364.85,-38.01,4698.55
Carolina Beach,CB_17,Hydro,20200512,19:42:36,2339810.77,102362.96,-38.03,4703.28
Carolina Beach,CB_17,Hydro,20200512,19:42:37,2339815.53,102361.04,-38.05,4708.41
Carolina Beach,CB_17,Hydro,20200512,19:42:38,2339820.19,102359.76,-38.01,4713.23
Carolina Beach,CB_17,Hydro,20200512,19:42:38,2339825.35,102358.5,-37.96,4718.5
Carolina Beach,CB_17,Hydro,20200512,19:42:39,2339830.23,102357.94,-37.96,4723.27
Carolina Beach,CB_17,Hydro,20200512,19:42:40,2339834.69,102355.4,-38.04,4728.34
Carolina Beach,CB_17,Hydro,20200512,19:42:40,2339840.17,102354.92,-38.03,4733.64
Carolina Beach,CB_17,Hydro,20200512,19:42:41,2339844.79,102353.71,-37.99,4738.39
Carolina Beach,CB_17,Hydro,20200512,19:42:42,2339849.97,102352.79,-38,4743.57
Carolina Beach,CB_17,Hydro,20200512,19:42:43,2339854.75,102351.85,-37.95,4748.38
Carolina Beach,CB_17,Hydro,20200512,19:42:44,2339859.15,102349.9,-37.89,4753.18
Carolina Beach,CB_17,Hydro,20200512,19:42:44,2339863.64,102347.49,-37.89,4758.23
Carolina Beach,CB_17,Hydro,20200512,19:42:45,2339869.78,102348.45,-37.86,4763.65
Carolina Beach,CB_17,Hydro,20200512,19:42:45,2339873.91,102345.74,-37.9,4768.47
Carolina Beach,CB_17,Hydro,20200512,19:42:47,2339878.94,102344.57,-37.83,4773.59
Carolina Beach,CB_17,Hydro,20200512,19:42:47,2339883.37,102342.7,-37.83,4778.39
Carolina Beach,CB_17,Hydro,20200512,19:42:48,2339888.36,102341.11,-37.89,4783.62
Carolina Beach,CB_17,Hydro,20200512,19:42:48,2339892.31,102338.68,-38.01,4788.17
Carolina Beach,CB_17,Hydro,20200512,19:42:49,2339897.89,102338.91,-37.93,4793.32
Carolina Beach,CB_17,Hydro,20200512,19:42:50,2339901.9,102335.7,-37.97,4798.2
Carolina Beach,CB_17,Hydro,20200512,19:42:51,2339906.46,102332.76,-37.87,4803.5
Carolina Beach,CB_17,Hydro,20200512,19:42:51,2339910.96,102331.21,-37.85,4808.26
Carolina Beach,CB_17,Hydro,20200512,19:42:52,2339915.94,102329.5,-37.81,4813.52
Carolina Beach,CB_17,Hydro,20200512,19:42:53,2339920.12,102326.22,-37.76,4818.58
Carolina Beach,CB_17,Hydro,20200512,19:42:53,2339924.91,102325.52,-37.77,4823.32
Carolina Beach,CB_17,Hydro,20200512,19:42:54,2339929.73,102323.42,-37.83,4828.57
Carolina Beach,CB_17,Hydro,20200512,19:42:55,2339934.12,102321.76,-37.88,4833.26
Carolina Beach,CB_17,Hydro,20200512,19:42:55,2339938.58,102319.64,-37.85,4838.18
Carolina Beach,CB_17,Hydro,20200512,19:42:56,2339943.39,102317.59,-37.88,4843.4
Carolina Beach,CB_17,Hydro,20200512,19:42:56,2339947.88,102315.21,-37.89,4848.44
Carolina Beach,CB_17,Hydro,20200512,19:42:57,2339952.27,102312.88,-37.85,4853.37
Carolina Beach,CB_17,Hydro,20200512,19:42:57,2339956.54,102310.54,-37.85,4858.18
Carolina Beach,CB_17,Hydro,20200512,19:42:58,2339961.12,102307.65,-37.82,4863.48
Carolina Beach,CB_17,Hydro,20200512,19:42:59,2339965.22,102305.14,-37.81,4868.2
Carolina Beach,CB_17,Hydro,20200512,19:42:59,2339969.93,102302.32,-37.8,4873.6
Carolina Beach,CB_17,Hydro,20200512,0.821527778,2339974.28,102300.3,-37.84,4878.38
Carolina Beach,CB_17,Hydro,20200512,0.821527778,2339978.81,102298.37,-37.86,4883.3
Carolina Beach,CB_17,Hydro,20200512,19:43:01,2339983.69,102296.34,-37.86,4888.58
Carolina Beach,CB_17,Hydro,20200512,19:43:01,2339987.84,102294.55,-37.83,4893.09
Carolina Beach,CB_17,Hydro,20200512,19:43:02,2339992.55,102292.35,-37.78,4898.28
Carolina Beach,CB_17,Hydro,20200512,19:43:02,2339996.09,102287.9,-37.86,4903.14
Carolina Beach,CB_17,Hydro,20200512,19:43:03,2340001.87,102288.16,-37.93,4908.47
Carolina Beach,CB_17,Hydro,20200512,19:43:03,2340006.13,102286.34,-37.86,4913.1
Carolina Beach,CB_17,Hydro,20200512,19:43:04,2340011.04,102284.37,-37.8,4918.39
Carolina Beach,CB_17,Hydro,20200512,19:43:05,2340015.78,102282.9,-37.78,4923.34
Carolina Beach,CB_17,Hydro,20200512,19:43:05,2340020.58,102280.98,-37.81,4928.51
Carolina Beach,CB_17,Hydro,20200512,19:43:06,2340025.23,102279.6,-37.91,4933.35
Carolina Beach,CB_17,Hydro,20200512,19:43:06,2340030.3,102278.57,-37.85,4938.46
Carolina Beach,CB_17,Hydro,20200512,19:43:07,2340034.96,102277.43,-37.97,4943.23
Carolina Beach,CB_17,Hydro,20200512,19:43:07,2340039.92,102275.12,-37.95,4948.68
Carolina Beach,CB_17,Hydro,20200512,19:43:08,2340044.68,102274.76,-37.79,4953.27
Carolina Beach,CB_17,Hydro,20200512,19:43:08,2340049.63,102273.48,-37.72,4958.35
Carolina Beach,CB_17,Hydro,20200512,19:43:09,2340054.21,102271.85,-37.8,4963.21
Carolina Beach,CB_17,Hydro,20200512,19:43:10,2340058.98,102269.27,-37.88,4968.58
Carolina Beach,CB_17,Hydro,20200512,19:43:10,2340064.11,102268,-37.82,4973.84
Carolina Beach,CB_17,Hydro,20200512,19:43:10,2340068.86,102268.11,-37.84,4978.25
Carolina Beach,CB_17,Hydro,20200512,19:43:11,2340073.48,102265.67,-37.84,4983.43
Carolina Beach,CB_17,Hydro,20200512,19:43:12,2340078.33,102264.11,-37.82,4988.52
Carolina Beach,CB_17,Hydro,20200512,19:43:12,2340082.78,102262.36,-37.85,4993.3
Carolina Beach,CB_17,Hydro,20200512,19:43:13,2340086.75,102258.63,-37.97,4998.32
Carolina Beach,CB_17,Hydro,20200512,19:43:13,2340092.31,102259.42,-37.91,5003.26
Carolina Beach,CB_17,Hydro,20200512,19:43:14,2340097.71,102258.21,-37.84,5008.74
Carolina Beach,CB_17,Hydro,20200512,19:43:14,2340101.65,102256.02,-37.87,5013.2
Carolina Beach,CB_17,Hydro,20200512,19:43:15,2340106.19,102253.88,-37.89,5018.2
Carolina Beach,CB_17,Hydro,20200512,19:43:15,2340111.53,102252.86,-37.83,5023.56
Carolina Beach,CB_17,Hydro,20200512,19:43:16,2340116.08,102251.26,-37.89,5028.38
Carolina Beach,CB_17,Hydro,20200512,19:43:17,2340120.57,102249.21,-37.93,5033.3
Carolina Beach,CB_17,Hydro,20200512,19:43:17,2340125.64,102248.18,-37.88,5038.41
Carolina Beach,CB_17,Hydro,20200512,19:43:18,2340130.71,102246.92,-37.82,5043.61
Carolina Beach,CB_18,Topo,20200511,13:23:49,2335058.97,103059.99,9.89,-31.6
Carolina Beach,CB_18,Topo,20200511,13:23:50,2335062.2,103059.45,10.21,-28.35
Carolina Beach,CB_18,Topo,20200511,13:23:51,2335065.2,103058.98,10.35,-25.35
Carolina Beach,CB_18,Topo,20200511,13:23:52,2335067.94,103057.86,10.82,-22.4
Carolina Beach,CB_18,Topo,20200511,13:23:53,2335070.6,103057.08,11.43,-19.63
Carolina Beach,CB_18,Topo,20200511,13:23:54,2335073.51,103056.13,12.19,-16.57
Carolina Beach,CB_18,Topo,20200511,13:23:55,2335076.35,103055.09,12.86,-13.54
Carolina Beach,CB_18,Topo,20200511,13:23:56,2335079.21,103053.88,13.43,-10.45
Carolina Beach,CB_18,Topo,20200511,13:23:57,2335081.86,103052.41,13.75,-7.49
Carolina Beach,CB_18,Topo,20200511,13:23:58,2335084.69,103051.82,14.01,-4.61
Carolina Beach,CB_18,Topo,20200511,13:23:59,2335087.71,103051.09,14.42,-1.51
Carolina Beach,CB_18,Topo,20200511,0.558333333,2335090.52,103049.67,14.78,1.6
Carolina Beach,CB_18,Topo,20200511,13:24:01,2335093.36,103048.96,14.96,4.52
Carolina Beach,CB_18,Topo,20200511,13:24:02,2335096.21,103048.42,15.21,7.4
Carolina Beach,CB_18,Topo,20200511,13:24:03,2335099.03,103047.43,15.37,10.39
Carolina Beach,CB_18,Topo,20200511,13:24:04,2335102.17,103046.51,15.62,13.66
Carolina Beach,CB_18,Topo,20200511,13:24:05,2335105.16,103046.08,16.04,16.64
Carolina Beach,CB_18,Topo,20200511,13:24:06,2335107.87,103045.4,16.68,19.43
Carolina Beach,CB_18,Topo,20200511,13:24:07,2335110.7,103044.54,17.24,22.39
Carolina Beach,CB_18,Topo,20200511,13:24:09,2335113.63,103043.45,17.43,25.51
Carolina Beach,CB_18,Topo,20200511,13:24:09,2335116.25,103041.88,17.56,28.48
Carolina Beach,CB_18,Topo,20200511,13:24:10,2335119.21,103040.57,18.1,31.69
Carolina Beach,CB_18,Topo,20200511,13:24:12,2335121.63,103039.13,19.32,34.43
Carolina Beach,CB_18,Topo,20200511,13:24:14,2335124.46,103038.08,20.22,37.45
Carolina Beach,CB_18,Topo,20200511,13:24:16,2335127.46,103037.27,20.67,40.55
Carolina Beach,CB_18,Topo,20200511,13:24:17,2335130.26,103036.53,20.19,43.45
Carolina Beach,CB_18,Topo,20200511,13:24:18,2335133.5,103036.19,19.03,46.64
Carolina Beach,CB_18,Topo,20200511,13:24:18,2335136.38,103035.64,18.52,49.55
Carolina Beach,CB_18,Topo,20200511,13:24:19,2335139.21,103034.57,18.01,52.57
Carolina Beach,CB_18,Topo,20200511,13:24:20,2335141.87,103033.54,17.6,55.42
Carolina Beach,CB_18,Topo,20200511,13:24:21,2335145.03,103033.35,16.98,58.49
Carolina Beach,CB_18,Topo,20200511,13:24:21,2335148.01,103032.84,16.61,61.49
Carolina Beach,CB_18,Topo,20200511,13:24:22,2335151.02,103032.51,16.07,64.46
Carolina Beach,CB_18,Topo,20200511,13:24:23,2335154.11,103031.93,15.32,67.59
Carolina Beach,CB_18,Topo,20200511,13:24:24,2335156.83,103030.96,14.87,70.47
Carolina Beach,CB_18,Topo,20200511,13:24:24,2335159.65,103029.47,15.05,73.61
Carolina Beach,CB_18,Topo,20200511,13:24:25,2335162.22,103028.29,15.63,76.41
Carolina Beach,CB_18,Topo,20200511,13:24:26,2335164.93,103026.99,16.89,79.38
Carolina Beach,CB_18,Topo,20200511,13:24:28,2335167.81,103026.12,18,82.39
Carolina Beach,CB_18,Topo,20200511,13:24:30,2335170.64,103024.81,19.27,85.48
Carolina Beach,CB_18,Topo,20200511,13:24:31,2335173.45,103024.04,18.35,88.4
Carolina Beach,CB_18,Topo,20200511,13:24:32,2335176.28,103022.99,16.88,91.41
Carolina Beach,CB_18,Topo,20200511,13:24:33,2335179.28,103022.54,15.23,94.41
Carolina Beach,CB_18,Topo,20200511,13:24:34,2335182.57,103021.8,13.98,97.77
Carolina Beach,CB_18,Topo,20200511,13:24:35,2335185.07,103020.51,13.24,100.54
Carolina Beach,CB_18,Topo,20200511,13:24:35,2335187.78,103019.47,12.42,103.44
Carolina Beach,CB_18,Topo,20200511,13:24:36,2335190.65,103018.44,11.48,106.48
Carolina Beach,CB_18,Topo,20200511,13:24:36,2335193.89,103017.32,10.58,109.91
Carolina Beach,CB_18,Topo,20200511,13:24:37,2335196.38,103016.72,10.08,112.47
Carolina Beach,CB_18,Topo,20200511,13:24:38,2335199.28,103015.37,9.58,115.64
Carolina Beach,CB_18,Topo,20200511,13:24:38,2335201.96,103014.59,9.19,118.43
Carolina Beach,CB_18,Topo,20200511,13:24:39,2335205.09,103013.82,8.89,121.64
Carolina Beach,CB_18,Topo,20200511,13:24:39,2335207.82,103012.93,8.72,124.52
Carolina Beach,CB_18,Topo,20200511,13:24:40,2335210.77,103012.28,8.6,127.53
Carolina Beach,CB_18,Topo,20200511,13:24:41,2335213.79,103010.98,8.49,130.8
Carolina Beach,CB_18,Topo,20200511,13:24:41,2335216.33,103010.38,8.27,133.4
Carolina Beach,CB_18,Topo,20200511,13:24:42,2335219.45,103009.04,8.02,136.78
Carolina Beach,CB_18,Topo,20200511,13:24:43,2335221.99,103008.4,7.81,139.39
Carolina Beach,CB_18,Topo,20200511,13:24:43,2335224.92,103007.4,7.61,142.49
Carolina Beach,CB_18,Topo,20200511,13:24:44,2335227.95,103006.11,7.39,145.76
Carolina Beach,CB_18,Topo,20200511,13:24:45,2335230.7,103005.44,7.12,148.59
Carolina Beach,CB_18,Topo,20200511,13:24:45,2335233.41,103004.35,6.75,151.5
Carolina Beach,CB_18,Topo,20200511,13:24:46,2335236.26,103003.61,6.33,154.44
Carolina Beach,CB_18,Topo,20200511,13:24:47,2335239.16,103002.6,6,157.51
Carolina Beach,CB_18,Topo,20200511,13:24:47,2335242.01,103001.85,5.7,160.45
Carolina Beach,CB_18,Topo,20200511,13:24:48,2335244.97,103001.16,5.49,163.48
Carolina Beach,CB_18,Topo,20200511,13:24:48,2335247.79,103000.15,5.34,166.48
Carolina Beach,CB_18,Topo,20200511,13:24:49,2335251.07,102999.71,5.26,169.74
Carolina Beach,CB_18,Topo,20200511,13:24:50,2335253.65,102998.93,5.2,172.44
Carolina Beach,CB_18,Topo,20200511,13:24:50,2335256.73,102998.39,5.15,175.54
Carolina Beach,CB_18,Topo,20200511,13:24:51,2335259.37,102997.29,5.16,178.38
Carolina Beach,CB_18,Topo,20200511,13:24:52,2335262.35,102996.46,5.17,181.48
Carolina Beach,CB_18,Topo,20200511,13:24:53,2335265.54,102995.71,5.22,184.75
Carolina Beach,CB_18,Topo,20200511,13:24:53,2335268.37,102994.66,5.25,187.76
Carolina Beach,CB_18,Topo,20200511,13:24:54,2335271,102994.22,5.27,190.4
Carolina Beach,CB_18,Topo,20200511,13:24:55,2335273.98,102993.68,5.34,193.41
Carolina Beach,CB_18,Topo,20200511,13:24:56,2335276.8,102992.16,5.3,196.55
Carolina Beach,CB_18,Topo,20200511,13:24:56,2335279.66,102991.41,5.28,199.5
Carolina Beach,CB_18,Topo,20200511,13:24:57,2335282.69,102990.67,5.32,202.62
Carolina Beach,CB_18,Topo,20200511,13:24:58,2335285.36,102989.62,5.23,205.48
Carolina Beach,CB_18,Topo,20200511,13:24:59,2335288.29,102989.04,5.14,208.45
Carolina Beach,CB_18,Topo,20200511,13:24:59,2335291.36,102987.94,5.14,211.71
Carolina Beach,CB_18,Topo,20200510,22:10:49,2335296.54,102986.07,5.4,217.21
Carolina Beach,CB_18,Topo,20200510,22:10:50,2335296.87,102985.73,5.39,217.63
Carolina Beach,CB_18,Topo,20200510,22:10:51,2335299.78,102984.76,5.44,220.69
Carolina Beach,CB_18,Topo,20200510,22:10:51,2335302.53,102983.85,5.48,223.59
Carolina Beach,CB_18,Topo,20200510,22:10:52,2335305.49,102982.84,5.51,226.71
Carolina Beach,CB_18,Topo,20200510,22:10:52,2335308.49,102982.29,5.54,229.74
Carolina Beach,CB_18,Topo,20200510,22:10:53,2335311.15,102981.19,5.53,232.61
Carolina Beach,CB_18,Topo,20200510,22:10:53,2335314.35,102980.29,5.46,235.93
Carolina Beach,CB_18,Topo,20200510,22:10:54,2335317.14,102979.24,5.4,238.91
Carolina Beach,CB_18,Topo,20200510,22:10:54,2335319.92,102978.48,5.3,241.79
Carolina Beach,CB_18,Topo,20200510,22:10:55,2335322.76,102977.56,5.15,244.77
Carolina Beach,CB_18,Topo,20200510,22:10:55,2335325.39,102976.94,4.94,247.47
Carolina Beach,CB_18,Topo,20200510,22:10:56,2335328.59,102975.81,4.69,250.86
Carolina Beach,CB_18,Topo,20200510,22:10:57,2335331.33,102975.01,4.45,253.71
Carolina Beach,CB_18,Topo,20200510,22:10:57,2335334.37,102974.21,4.09,256.85
Carolina Beach,CB_18,Topo,20200510,22:10:58,2335337.13,102973.3,3.78,259.76
Carolina Beach,CB_18,Topo,20200510,22:10:58,2335339.88,102972.78,3.46,262.54
Carolina Beach,CB_18,Topo,20200510,22:10:59,2335342.72,102971.59,3.16,265.61
Carolina Beach,CB_18,Topo,20200510,22:10:59,2335345.49,102971.14,2.91,268.38
Carolina Beach,CB_18,Topo,20200510,0.924305556,2335348.67,102970.04,2.65,271.75
Carolina Beach,CB_18,Topo,20200510,0.924305556,2335351.35,102969.36,2.45,274.51
Carolina Beach,CB_18,Topo,20200510,22:11:01,2335354.56,102968.06,2.17,277.96
Carolina Beach,CB_18,Topo,20200510,22:11:01,2335357.13,102967.11,1.9,280.7
Carolina Beach,CB_18,Topo,20200510,22:11:02,2335359.78,102966.17,1.66,283.51
Carolina Beach,CB_18,Topo,20200510,22:11:02,2335363.03,102965.1,1.34,286.93
Carolina Beach,CB_18,Topo,20200510,22:11:03,2335365.66,102964.44,1.08,289.63
Carolina Beach,CB_18,Topo,20200510,22:11:03,2335368.43,102963.47,0.81,292.57
Carolina Beach,CB_18,Topo,20200510,22:11:04,2335371.56,102962.63,0.53,295.81
Carolina Beach,CB_18,Topo,20200510,22:11:05,2335374.19,102961.39,0.3,298.69
Carolina Beach,CB_18,Topo,20200510,22:11:05,2335376.98,102960.73,0.08,301.55
Carolina Beach,CB_18,Topo,20200510,22:11:06,2335379.65,102959.79,-0.12,304.37
Carolina Beach,CB_18,Topo,20200510,22:11:06,2335383.12,102959.2,-0.37,307.86
Carolina Beach,CB_18,Topo,20200510,22:11:07,2335385.54,102958.25,-0.58,310.46
Carolina Beach,CB_18,Topo,20200510,22:11:07,2335388.63,102957.26,-0.83,313.7
Carolina Beach,CB_18,Topo,20200510,22:11:08,2335391.17,102956.34,-1.01,316.4
Carolina Beach,CB_18,Topo,20200510,22:11:08,2335394.2,102955.3,-1.27,319.6
Carolina Beach,CB_18,Topo,20200510,22:11:09,2335397.25,102954.3,-1.53,322.81
Carolina Beach,CB_18,Topo,20200510,22:11:09,2335399.75,102953.21,-1.74,325.52
Carolina Beach,CB_18,Topo,20200510,22:11:10,2335403.01,102952.58,-1.96,328.82
Carolina Beach,CB_18,Topo,20200510,22:11:11,2335405.54,102951.53,-2.14,331.55
Carolina Beach,CB_18,Topo,20200510,22:11:11,2335408.71,102950.93,-2.3,334.75
Carolina Beach,CB_18,Topo,20200510,22:11:12,2335411.47,102950.19,-2.47,337.61
Carolina Beach,CB_18,Topo,20200510,22:11:13,2335414.11,102949.16,-2.67,340.44
Carolina Beach,CB_18,Topo,20200510,22:11:14,2335417.06,102948.54,-2.86,343.44
Carolina Beach,CB_18,Topo,20200510,22:11:14,2335419.95,102947.15,-3.13,346.61
Carolina Beach,CB_18,Hydro,20200512,16:21:35,2335424.72,102944.45,-3.37,351.97
Carolina Beach,CB_18,Hydro,20200512,16:21:34,2335430.8,102947.89,-3.57,356.75
Carolina Beach,CB_18,Hydro,20200512,16:21:34,2335436.63,102949.36,-3.93,361.88
Carolina Beach,CB_18,Hydro,20200512,16:21:33,2335442.15,102949.5,-4.24,367.11
Carolina Beach,CB_18,Hydro,20200512,16:21:33,2335447.28,102948.7,-4.54,372.24
Carolina Beach,CB_18,Hydro,20200512,16:21:32,2335452.01,102947.58,-4.9,377.09
Carolina Beach,CB_18,Hydro,20200512,16:21:32,2335456.76,102946.31,-5.24,382
Carolina Beach,CB_18,Hydro,20200512,16:21:31,2335461.42,102944.93,-5.59,386.86
Carolina Beach,CB_18,Hydro,20200512,16:21:30,2335466.5,102943.24,-5.89,392.22
Carolina Beach,CB_18,Hydro,20200512,16:21:30,2335471.09,102941.71,-6.15,397.05
Carolina Beach,CB_18,Hydro,20200512,16:21:30,2335475.92,102940.05,-6.38,402.16
Carolina Beach,CB_18,Hydro,20200512,16:21:29,2335480.68,102938.46,-6.59,407.18
Carolina Beach,CB_18,Hydro,20200512,16:21:29,2335485.5,102936.85,-6.74,412.26
