Location,Profile,Method,Date,Time_UTC,X,Y,Z_NAVD88,DBL
Carolina Beach,CB_10,Hydro,20190603,15:40:28,2341256.06,108712.91,-26.86,3978.34
Carolina Beach,CB_10,Hydro,20190603,15:40:28,2341261.75,108710.6,-26.86,3984.48
Carolina Beach,CB_10,Hydro,20190603,15:40:27,2341266.02,108708.9,-26.9,3989.07
Carolina Beach,CB_10,Hydro,20190603,15:40:27,2341270.26,108707.26,-26.94,3993.62
Carolina Beach,CB_10,Hydro,20190603,15:40:27,2341274.94,108705.65,-26.98,3998.57
Carolina Beach,CB_10,Hydro,20190603,15:40:26,2341279.48,108703.93,-27.01,4003.42
Carolina Beach,CB_10,Hydro,20190603,15:40:26,2341283.68,108702,-27.03,4008.03
Carolina Beach,CB_10,Hydro,20190603,15:40:26,2341287.98,108699.67,-27.05,4012.88
Carolina Beach,CB_10,Hydro,20190603,15:40:25,2341293.84,108696.85,-27.05,4019.36
Carolina Beach,CB_10,Hydro,20190603,15:40:25,2341298.1,108695.06,-27.08,4023.98
Carolina Beach,CB_10,Hydro,20190603,15:40:25,2341302.55,108692.91,-27.12,4028.91
Carolina Beach,CB_10,Hydro,20190603,15:40:24,2341306.94,108690.97,-27.17,4033.7
Carolina Beach,CB_10,Hydro,20190603,15:40:24,2341311.57,108689.38,-27.19,4038.59
Carolina Beach,CB_10,Hydro,20190603,15:40:24,2341315.65,108687.7,-27.22,4043.01
Carolina Beach,CB_10,Hydro,20190603,15:40:23,2341321.52,108684.93,-27.27,4049.48
Carolina Beach,CB_10,Hydro,20190603,15:40:23,2341324.7,108683.82,-27.27,4052.84
Carolina Beach,CB_10,Hydro,20190603,15:40:23,2341331.24,108682.96,-27.24,4059.26
Carolina Beach,CB_10,Hydro,20190603,15:40:22,2341335.68,108681.74,-27.27,4063.84
Carolina Beach,CB_10,Hydro,20190603,15:40:22,2341340.13,108680.4,-27.32,4068.48
Carolina Beach,CB_10,Hydro,20190603,15:40:22,2341344.7,108678.89,-27.35,4073.28
Carolina Beach,CB_10,Hydro,20190603,15:40:21,2341349.45,108677.17,-27.39,4078.33
Carolina Beach,CB_10,Hydro,20190603,15:40:21,2341354.04,108675.42,-27.43,4083.25
Carolina Beach,CB_10,Hydro,20190603,15:40:21,2341358.71,108673.89,-27.48,4088.15
Carolina Beach,CB_10,Hydro,20190603,15:40:21,2341363.38,108672.49,-27.54,4093.02
Carolina Beach,CB_10,Hydro,20190603,15:40:20,2341368.14,108670.49,-27.57,4098.18
Carolina Beach,CB_10,Hydro,20190603,15:40:20,2341372.81,108668.2,-27.6,4103.36
Carolina Beach,CB_10,Hydro,20190603,15:40:20,2341377.46,108665.82,-27.63,4108.55
Carolina Beach,CB_10,Hydro,20190603,15:40:19,2341381.99,108663.76,-27.65,4113.52
Carolina Beach,CB_10,Hydro,20190603,15:40:19,2341386.36,108661.27,-27.69,4118.49
Carolina Beach,CB_10,Hydro,20190603,15:40:19,2341390.81,108658.9,-27.72,4123.49
Carolina Beach,CB_10,Hydro,20190603,15:40:18,2341396.23,108656.24,-27.76,4129.51
Carolina Beach,CB_10,Hydro,20190603,15:40:18,2341399.47,108655.19,-27.8,4132.91
Carolina Beach,CB_10,Hydro,20190603,15:40:18,2341404.49,108654.37,-27.81,4137.89
Carolina Beach,CB_10,Hydro,20190603,15:40:17,2341410.61,108652.23,-27.86,4144.37
Carolina Beach,CB_10,Hydro,20190603,15:40:17,2341413.94,108650.98,-27.88,4147.93
Carolina Beach,CB_10,Hydro,20190603,15:40:17,2341418.73,108649.16,-27.88,4153.05
Carolina Beach,CB_10,Hydro,20190603,15:40:16,2341424.7,108646.93,-27.9,4159.42
Carolina Beach,CB_10,Hydro,20190603,15:40:16,2341429.33,108645.21,-27.93,4164.36
Carolina Beach,CB_10,Hydro,20190603,15:40:16,2341434.13,108643.38,-27.96,4169.5
Carolina Beach,CB_10,Hydro,20190603,15:40:16,2341438.7,108641.64,-27.99,4174.39
Carolina Beach,CB_10,Hydro,20190603,15:40:15,2341443.18,108639.85,-28.03,4179.21
Carolina Beach,CB_10,Hydro,20190603,15:40:15,2341447.87,108637.88,-28.06,4184.3
Carolina Beach,CB_10,Hydro,20190603,15:40:15,2341452.48,108635.9,-28.07,4189.31
Carolina Beach,CB_10,Hydro,20190603,15:40:14,2341456.44,108634.22,-28.07,4193.61
Carolina Beach,CB_10,Hydro,20190603,15:40:14,2341460.94,108632.26,-28.09,4198.51
Carolina Beach,CB_10,Hydro,20190603,15:40:14,2341465.54,108629.98,-28.12,4203.62
Carolina Beach,CB_10,Hydro,20190603,15:40:13,2341469.74,108627.82,-28.15,4208.32
Carolina Beach,CB_10,Hydro,20190603,15:40:13,2341473.85,108625.83,-28.14,4212.87
Carolina Beach,CB_10,Hydro,20190603,15:40:13,2341478.78,108624.17,-28.14,4218.07
Carolina Beach,CB_10,Hydro,20190603,15:40:12,2341484.38,108621.96,-28.15,4224.09
Carolina Beach,CB_10,Hydro,20190603,15:40:12,2341488.78,108620.67,-28.16,4228.66
Carolina Beach,CB_10,Hydro,20190603,15:40:12,2341493.01,108618.34,-28.16,4233.44
Carolina Beach,CB_10,Hydro,20190603,15:40:11,2341498.58,108615.93,-28.19,4239.51
Carolina Beach,CB_10,Hydro,20190603,15:40:11,2341502.73,108614.27,-28.18,4243.97
Carolina Beach,CB_10,Hydro,20190603,15:40:11,2341507.93,108612.44,-28.23,4249.48
Carolina Beach,CB_10,Hydro,20190603,15:40:10,2341511.65,108611.21,-28.27,4253.4
Carolina Beach,CB_10,Hydro,20190603,15:40:10,2341516.49,108608.39,-28.29,4258.93
Carolina Beach,CB_10,Hydro,20190603,15:40:09,2341521.82,108606.63,-28.32,4264.53
Carolina Beach,CB_10,Hydro,20190603,15:40:09,2341526.12,108605.79,-28.35,4268.85
Carolina Beach,CB_10,Hydro,20190603,15:40:09,2341531.39,108604.21,-28.37,4274.34
Carolina Beach,CB_10,Hydro,20190603,15:40:08,2341535.09,108602.5,-28.39,4278.4
Carolina Beach,CB_10,Hydro,20190603,15:40:08,2341540.23,108600.47,-28.4,4283.93
Carolina Beach,CB_10,Hydro,20190603,15:40:08,2341544.85,108597.99,-28.4,4289.13
Carolina Beach,CB_10,Hydro,20190603,15:40:07,2341549.88,108596.04,-28.45,4294.53
Carolina Beach,CB_10,Hydro,20190603,15:40:07,2341553.93,108594.62,-28.48,4298.82
Carolina Beach,CB_10,Hydro,20190603,15:40:06,2341559.43,108593.31,-28.52,4304.42
Carolina Beach,CB_10,Hydro,20190603,15:40:06,2341563.74,108592.29,-28.53,4308.81
Carolina Beach,CB_10,Hydro,20190603,15:40:06,2341569.03,108590.59,-28.61,4314.36
Carolina Beach,CB_10,Hydro,20190603,15:40:05,2341573.05,108589.78,-28.65,4318.4
Carolina Beach,CB_10,Hydro,20190603,15:40:05,2341578.81,108588.05,-28.68,4324.4
Carolina Beach,CB_10,Hydro,20190603,15:40:05,2341582.81,108586.13,-28.68,4328.82
Carolina Beach,CB_10,Hydro,20190603,15:40:04,2341586.84,108583.97,-28.7,4333.36
Carolina Beach,CB_10,Hydro,20190603,15:40:04,2341591.01,108582.2,-28.73,4337.88
Carolina Beach,CB_10,Hydro,20190603,15:40:04,2341596.58,108579.83,-28.78,4343.93
Carolina Beach,CB_10,Hydro,20190603,15:40:03,2341600.8,108578.39,-28.78,4348.39
Carolina Beach,CB_10,Hydro,20190603,15:40:03,2341605.41,108576.7,-28.78,4353.3
Carolina Beach,CB_10,Hydro,20190603,15:40:03,2341611.04,108574.61,-28.83,4359.3
Carolina Beach,CB_10,Hydro,20190603,15:40:02,2341615.19,108572.99,-28.86,4363.76
Carolina Beach,CB_10,Hydro,20190603,15:40:02,2341619.72,108570.96,-28.89,4368.71
Carolina Beach,CB_10,Hydro,20190603,15:40:02,2341624.17,108569.58,-28.92,4373.36
Carolina Beach,CB_10,Hydro,20190603,15:40:01,2341629.74,108567.59,-28.94,4379.28
Carolina Beach,CB_10,Hydro,20190603,15:40:01,2341633.93,108566,-28.96,4383.76
Carolina Beach,CB_10,Hydro,20190603,15:40:01,2341638.19,108563.99,-29.01,4388.46
Carolina Beach,CB_10,Hydro,20190603,15:40:00,2341643.68,108561.46,-29.05,4394.49
Carolina Beach,CB_10,Hydro,20190603,15:40:00,2341648.36,108560.63,-29.08,4399.15
Carolina Beach,CB_10,Hydro,20190603,15:40:00,2341652.39,108559.32,-29.12,4403.39
Carolina Beach,CB_10,Hydro,20190603,15:39:59,2341657.85,108558,-29.17,4408.96
Carolina Beach,CB_10,Hydro,20190603,15:39:59,2341661.97,108556.47,-29.2,4413.35
Carolina Beach,CB_10,Hydro,20190603,15:39:59,2341667.24,108554.33,-29.24,4419.04
Carolina Beach,CB_10,Hydro,20190603,15:39:58,2341670.87,108552.36,-29.25,4423.13
Carolina Beach,CB_10,Hydro,20190603,15:39:58,2341676.24,108550.52,-29.3,4428.81
Carolina Beach,CB_10,Hydro,20190603,15:39:57,2341681.93,108549.7,-29.34,4434.41
Carolina Beach,CB_10,Hydro,20190603,15:39:57,2341686,108548.55,-29.39,4438.62
Carolina Beach,CB_10,Hydro,20190603,15:39:57,2341690.39,108547.29,-29.42,4443.17
Carolina Beach,CB_10,Hydro,20190603,15:39:56,2341695.73,108545.6,-29.48,4448.76
Carolina Beach,CB_10,Hydro,20190603,15:39:56,2341700.82,108543.89,-29.49,4454.13
Carolina Beach,CB_10,Hydro,20190603,15:39:56,2341704.95,108542.45,-29.52,4458.5
Carolina Beach,CB_10,Hydro,20190603,15:39:55,2341709.29,108540.57,-29.55,4463.23
Carolina Beach,CB_10,Hydro,20190603,15:39:55,2341714.5,108537.99,-29.6,4469.01
Carolina Beach,CB_10,Hydro,20190603,15:39:55,2341718.65,108535.72,-29.64,4473.7
Carolina Beach,CB_10,Hydro,20190603,15:39:54,2341723.07,108533.77,-29.67,4478.53
Carolina Beach,CB_10,Hydro,20190603,15:39:54,2341728.55,108531.79,-29.73,4484.35
Carolina Beach,CB_10,Hydro,20190603,15:39:54,2341732.65,108530.31,-29.75,4488.71
Carolina Beach,CB_10,Hydro,20190603,15:39:53,2341737.11,108528.42,-29.81,4493.55
Carolina Beach,CB_10,Hydro,20190603,15:39:53,2341741.16,108526.65,-29.85,4497.97
Carolina Beach,CB_10,Hydro,20190603,15:39:53,2341746.9,108524.05,-29.92,4504.26
Carolina Beach,CB_10,Hydro,20190603,15:39:52,2341751.23,108522.14,-29.98,4508.99
Carolina Beach,CB_10,Hydro,20190603,15:39:52,2341755.34,108520.63,-30.04,4513.36
Carolina Beach,CB_10,Hydro,20190603,15:39:52,2341759.45,108518.63,-30.09,4517.92
Carolina Beach,CB_10,Hydro,20190603,15:39:51,2341763.9,108516.57,-30.12,4522.81
Carolina Beach,CB_10,Hydro,20190603,15:39:51,2341769.48,108514.07,-30.19,4528.92
Carolina Beach,CB_10,Hydro,20190603,15:39:51,2341773.68,108512.35,-30.23,4533.45
Carolina Beach,CB_10,Hydro,20190603,15:39:50,2341778.11,108510.62,-30.26,4538.21
Carolina Beach,CB_10,Hydro,20190603,15:39:50,2341783.26,108508.18,-30.3,4543.89
Carolina Beach,CB_10,Hydro,20190603,15:39:50,2341787.55,108506.62,-30.34,4548.46
Carolina Beach,CB_10,Hydro,20190603,15:39:49,2341792.18,108505.19,-30.43,4553.29
Carolina Beach,CB_10,Hydro,20190603,15:39:49,2341797.9,108503.42,-30.48,4559.26
Carolina Beach,CB_10,Hydro,20190603,15:39:49,2341802.83,108502.12,-30.51,4564.33
Carolina Beach,CB_10,Hydro,20190603,15:39:48,2341807.7,108500.57,-30.55,4569.43
Carolina Beach,CB_10,Hydro,20190603,15:39:48,2341810.93,108499.49,-30.57,4572.84
Carolina Beach,CB_10,Hydro,20190603,15:39:48,2341815.93,108497.79,-30.62,4578.11
Carolina Beach,CB_10,Hydro,20190603,15:39:48,2341820.61,108496.14,-30.68,4583.07
Carolina Beach,CB_10,Hydro,20190603,15:39:47,2341826.56,108494.04,-30.71,4589.38
Carolina Beach,CB_10,Hydro,20190603,15:39:47,2341831.17,108492.36,-30.75,4594.29
Carolina Beach,CB_10,Hydro,20190603,15:39:47,2341835.43,108490.92,-30.81,4598.78
Carolina Beach,CB_10,Hydro,20190603,15:39:46,2341839.7,108489.93,-30.87,4603.12
Carolina Beach,CB_10,Hydro,20190603,15:39:46,2341845.39,108488.27,-30.94,4609.03
Carolina Beach,CB_10,Hydro,20190603,15:39:45,2341849.14,108486.79,-31.02,4613.06
Carolina Beach,CB_10,Hydro,20190603,15:39:45,2341854.51,108484.25,-31.09,4618.98
Carolina Beach,CB_10,Hydro,20190603,15:39:45,2341858.54,108482.42,-31.05,4623.4
Carolina Beach,CB_10,Hydro,20190603,15:39:44,2341863.8,108480.29,-31.09,4629.08
Carolina Beach,CB_10,Hydro,20190603,15:39:44,2341867.84,108478.65,-31.13,4633.44
Carolina Beach,CB_10,Hydro,20190603,15:39:44,2341872.2,108476.92,-31.19,4638.13
Carolina Beach,CB_10,Hydro,20190603,15:39:43,2341878.06,108474.63,-31.26,4644.42
Carolina Beach,CB_10,Hydro,20190603,15:39:43,2341882.09,108473.16,-31.28,4648.71
Carolina Beach,CB_10,Hydro,20190603,15:39:43,2341886.22,108471.6,-31.33,4653.12
Carolina Beach,CB_10,Hydro,20190603,15:39:42,2341892.15,108469.25,-31.43,4659.5
Carolina Beach,CB_10,Hydro,20190603,15:39:42,2341896.26,108467.67,-31.49,4663.9
Carolina Beach,CB_10,Hydro,20190603,15:39:42,2341900.37,108466.11,-31.55,4668.3
Carolina Beach,CB_10,Hydro,20190603,15:39:41,2341905.78,108463.99,-31.65,4674.11
Carolina Beach,CB_10,Hydro,20190603,15:39:41,2341909.78,108462.4,-31.73,4678.41
Carolina Beach,CB_10,Hydro,20190603,15:39:41,2341915.02,108460.16,-31.79,4684.11
Carolina Beach,CB_10,Hydro,20190603,15:39:40,2341918.81,108458.59,-31.82,4688.21
Carolina Beach,CB_10,Hydro,20190603,15:39:40,2341924.19,108456.63,-31.9,4693.93
Carolina Beach,CB_10,Hydro,20190603,15:39:40,2341928.15,108455.07,-31.94,4698.19
Carolina Beach,CB_10,Hydro,20190603,15:39:39,2341933.29,108453.12,-31.99,4703.69
Carolina Beach,CB_10,Hydro,20190603,15:39:39,2341938.44,108451.2,-32.08,4709.18
Carolina Beach,CB_10,Hydro,20190603,15:39:38,2341942.25,108449.81,-32.12,4713.24
Carolina Beach,CB_10,Hydro,20190603,15:39:38,2341947.39,108447.71,-32.17,4718.79
Carolina Beach,CB_10,Hydro,20190603,15:39:38,2341951.25,108445.57,-32.23,4723.16
Carolina Beach,CB_10,Hydro,20190603,15:39:37,2341957.31,108444.17,-32.33,4729.32
Carolina Beach,CB_10,Hydro,20190603,15:39:37,2341961.73,108442.77,-32.36,4733.95
Carolina Beach,CB_10,Hydro,20190603,15:39:37,2341966.4,108441.18,-32.41,4738.88
Carolina Beach,CB_10,Hydro,20190603,15:39:36,2341971.01,108439.47,-32.47,4743.79
Carolina Beach,CB_10,Hydro,20190603,15:39:36,2341975.6,108437.65,-32.5,4748.73
Carolina Beach,CB_10,Hydro,20190603,15:39:36,2341980.48,108435.69,-32.54,4753.99
Carolina Beach,CB_10,Hydro,20190603,15:39:35,2341985.59,108433.59,-32.61,4759.51
Carolina Beach,CB_10,Hydro,20190603,15:39:35,2341988.96,108432.17,-32.65,4763.17
Carolina Beach,CB_10,Hydro,20190603,15:39:35,2341993.75,108430.08,-32.71,4768.39
Carolina Beach,CB_10,Hydro,20190603,15:39:35,2341998.72,108427.88,-32.76,4773.82
Carolina Beach,CB_10,Hydro,20190603,15:39:34,2342003.4,108425.79,-32.79,4778.94
Carolina Beach,CB_10,Hydro,20190603,15:39:34,2342008.35,108423.18,-32.83,4784.49
Carolina Beach,CB_10,Hydro,20190603,15:39:34,2342011.45,108421.39,-32.87,4788.03
Carolina Beach,CB_10,Hydro,20190603,15:39:33,2342016.13,108419.52,-32.95,4793.07
Carolina Beach,CB_10,Hydro,20190603,15:39:33,2342021.02,108418.29,-33.01,4798.07
Carolina Beach,CB_10,Hydro,20190603,15:39:33,2342025.76,108416.53,-33.08,4803.13
Carolina Beach,CB_10,Hydro,20190603,15:39:33,2342030.71,108414.47,-33.15,4808.49
Carolina Beach,CB_10,Hydro,20190603,15:39:32,2342035.3,108412.49,-33.2,4813.48
Carolina Beach,CB_10,Hydro,20190603,15:39:32,2342039.82,108410.48,-33.26,4818.42
Carolina Beach,CB_10,Hydro,20190603,15:39:32,2342044.29,108408.51,-33.29,4823.3
Carolina Beach,CB_10,Hydro,20190603,15:39:31,2342048.99,108406.37,-33.34,4828.46
Carolina Beach,CB_10,Hydro,20190603,15:39:31,2342053.46,108404.26,-33.4,4833.39
Carolina Beach,CB_10,Hydro,20190603,15:39:31,2342057.85,108402.02,-33.43,4838.29
Carolina Beach,CB_10,Hydro,20190603,15:39:30,2342062,108399.51,-33.48,4843.06
Carolina Beach,CB_10,Hydro,20190603,15:39:30,2342066.38,108397.18,-33.52,4847.99
Carolina Beach,CB_10,Hydro,20190603,15:39:30,2342070.83,108394.87,-33.55,4852.97
Carolina Beach,CB_10,Hydro,20190603,15:39:29,2342076.62,108392.49,-33.63,4859.23
Carolina Beach,CB_10,Hydro,20190603,15:39:29,2342081.22,108391.13,-33.68,4864.01
Carolina Beach,CB_10,Hydro,20190603,15:39:29,2342086.19,108390.07,-33.72,4869.03
Carolina Beach,CB_10,Hydro,20190603,15:39:28,2342090.59,108388.39,-33.78,4873.74
Carolina Beach,CB_10,Hydro,20190603,15:39:28,2342094.84,108386.65,-33.84,4878.33
Carolina Beach,CB_10,Hydro,20190603,15:39:28,2342099.48,108384.84,-33.89,4883.31
Carolina Beach,CB_10,Hydro,20190603,15:39:27,2342105,108382.14,-33.93,4889.43
Carolina Beach,CB_10,Hydro,20190603,15:39:27,2342109.55,108379.97,-33.97,4894.46
Carolina Beach,CB_10,Hydro,20190603,15:39:27,2342112.72,108378.47,-34,4897.95
Carolina Beach,CB_10,Hydro,20190603,15:39:26,2342118.28,108375.88,-34.03,4904.07
Carolina Beach,CB_10,Hydro,20190603,15:39:26,2342123.06,108373.82,-34.09,4909.27
Carolina Beach,CB_10,Hydro,20190603,15:39:26,2342127.67,108371.89,-34.15,4914.27
Carolina Beach,CB_10,Hydro,20190603,15:39:26,2342132.52,108369.87,-34.19,4919.52
Carolina Beach,CB_10,Hydro,20190603,15:39:25,2342137.06,108367.98,-34.22,4924.43
Carolina Beach,CB_10,Hydro,20190603,15:39:25,2342141.7,108366.1,-34.26,4929.44
Carolina Beach,CB_10,Hydro,20190603,15:39:25,2342144.91,108364.78,-34.26,4932.91
Carolina Beach,CB_10,Hydro,20190603,15:39:24,2342150.04,108362.69,-34.28,4938.45
Carolina Beach,CB_10,Hydro,20190603,15:39:24,2342154.96,108360.72,-34.34,4943.75
Carolina Beach,CB_10,Hydro,20190603,15:39:24,2342159.71,108358.81,-34.39,4948.87
Carolina Beach,CB_10,Hydro,20190603,15:39:24,2342163.08,108357.36,-34.4,4952.53
Carolina Beach,CB_10,Hydro,20190603,15:39:23,2342168.43,108354.9,-34.43,4958.41
Carolina Beach,CB_10,Hydro,20190603,15:39:23,2342173.29,108352.58,-34.48,4963.78
Carolina Beach,CB_10,Hydro,20190603,15:39:23,2342177.95,108350.38,-34.53,4968.92
Carolina Beach,CB_10,Hydro,20190603,15:39:22,2342182.69,108348.11,-34.57,4974.15
Carolina Beach,CB_10,Hydro,20190603,15:39:22,2342187.5,108345.7,-34.6,4979.51
Carolina Beach,CB_10,Hydro,20190603,15:39:22,2342190.68,108344.1,-34.63,4983.05
Carolina Beach,CB_10,Hydro,20190603,15:39:22,2342195.18,108341.87,-34.7,4988.05
Carolina Beach,CB_10,Hydro,20190603,15:39:21,2342199.51,108339.72,-34.74,4992.86
Carolina Beach,CB_10,Hydro,20190603,15:39:21,2342203.94,108337.15,-34.77,4997.92
Carolina Beach,CB_10,Hydro,20190603,15:39:21,2342209.48,108333.54,-34.86,5004.39
Carolina Beach,CB_10,Hydro,20190603,15:39:20,2342214.32,108332.6,-34.85,5009.24
Carolina Beach,CB_10,Hydro,20190603,15:39:20,2342218.53,108330.87,-34.84,5013.79
Carolina Beach,CB_10,Hydro,20190603,15:39:20,2342222.66,108329.04,-34.88,5018.3
Carolina Beach,CB_10,Hydro,20190603,15:39:19,2342228.2,108326.31,-34.97,5024.45
Carolina Beach,CB_10,Hydro,20190603,15:39:19,2342232.11,108324.02,-35.01,5028.93
Carolina Beach,CB_10,Hydro,20190603,15:39:19,2342236.14,108322.7,-35.01,5033.16
Carolina Beach,CB_10,Hydro,20190603,15:39:18,2342241.66,108320.94,-35.05,5038.94
Carolina Beach,CB_10,Hydro,20190603,15:39:18,2342245.92,108319.29,-35.07,5043.51
Carolina Beach,CB_10,Hydro,20190603,15:39:17,2342251.75,108318.12,-35.15,5049.38
Carolina Beach,CB_11,Topo,20190604,10:49:13,2337313.26,109685.73,11.12,-52.38
Carolina Beach,CB_11,Topo,20190604,10:49:14,2337316.19,109684.88,11.01,-49.34
Carolina Beach,CB_11,Topo,20190604,10:49:15,2337319.46,109684.27,11.07,-46.07
Carolina Beach,CB_11,Topo,20190604,10:49:15,2337321.95,109682.66,11.33,-43.17
Carolina Beach,CB_11,Topo,20190604,10:49:16,2337324.67,109681.63,11.52,-40.26
Carolina Beach,CB_11,Topo,20190604,10:49:17,2337327.31,109679.93,11.57,-37.19
Carolina Beach,CB_11,Topo,20190604,10:49:17,2337330.03,109678.99,11.44,-34.31
Carolina Beach,CB_11,Topo,20190604,10:49:18,2337332.98,109677.48,11.05,-31.02
Carolina Beach,CB_11,Topo,20190604,10:49:19,2337335.92,109676.48,10.71,-27.92
Carolina Beach,CB_11,Topo,20190604,10:49:19,2337338.58,109675.41,10.74,-25.05
Carolina Beach,CB_11,Topo,20190604,10:49:20,2337341.61,109674.81,10.96,-22
Carolina Beach,CB_11,Topo,20190604,10:49:20,2337344.17,109674.16,11.17,-19.38
Carolina Beach,CB_11,Topo,20190604,10:49:21,2337347.1,109672.75,11.36,-16.14
Carolina Beach,CB_11,Topo,20190604,10:49:22,2337349.83,109671.83,11.51,-13.26
Carolina Beach,CB_11,Topo,20190604,10:49:22,2337352.37,109670.37,11.71,-10.37
Carolina Beach,CB_11,Topo,20190604,10:49:23,2337355.51,109669.42,11.89,-7.1
Carolina Beach,CB_11,Topo,20190604,10:49:24,2337358.31,109668.48,11.98,-4.14
Carolina Beach,CB_11,Topo,20190604,10:49:24,2337360.88,109667.16,12.05,-1.27
Carolina Beach,CB_11,Topo,20190604,10:49:25,2337364.04,109666.51,12.18,1.91
Carolina Beach,CB_11,Topo,20190604,10:49:25,2337366.77,109665.45,12.31,4.84
Carolina Beach,CB_11,Topo,20190604,10:49:26,2337369.55,109664.71,12.43,7.7
Carolina Beach,CB_11,Topo,20190604,10:49:27,2337372.61,109663.71,12.59,10.92
Carolina Beach,CB_11,Topo,20190604,10:49:27,2337375.11,109662.53,12.81,13.67
Carolina Beach,CB_11,Topo,20190604,10:49:28,2337378.07,109661.69,13.01,16.74
Carolina Beach,CB_11,Topo,20190604,10:49:29,2337380.56,109660.1,13.18,19.63
Carolina Beach,CB_11,Topo,20190604,10:49:29,2337383.59,109658.95,13.29,22.87
Carolina Beach,CB_11,Topo,20190604,10:49:30,2337386.19,109657.8,13.42,25.71
Carolina Beach,CB_11,Topo,20190604,10:49:31,2337389.15,109656.48,13.55,28.95
Carolina Beach,CB_11,Topo,20190604,10:49:31,2337391.68,109655.6,13.63,31.62
Carolina Beach,CB_11,Topo,20190604,10:49:32,2337394.38,109654.01,13.79,34.71
Carolina Beach,CB_11,Topo,20190604,10:49:33,2337397.51,109653.17,13.96,37.94
Carolina Beach,CB_11,Topo,20190604,10:49:33,2337400.44,109652.49,14.25,40.92
Carolina Beach,CB_11,Topo,20190604,10:49:34,2337403.07,109651.34,14.75,43.78
Carolina Beach,CB_11,Topo,20190604,10:49:35,2337405.96,109650.13,15.49,46.92
Carolina Beach,CB_11,Topo,20190604,10:49:36,2337408.65,109649.41,16.16,49.69
Carolina Beach,CB_11,Topo,20190604,10:49:37,2337411.43,109648.17,16.95,52.73
Carolina Beach,CB_11,Topo,20190604,10:49:38,2337414.33,109647.49,17.63,55.68
Carolina Beach,CB_11,Topo,20190604,10:49:39,2337417.13,109646.06,18.47,58.8
Carolina Beach,CB_11,Topo,20190604,10:49:40,2337419.95,109645.15,18.85,61.76
Carolina Beach,CB_11,Topo,20190604,10:49:42,2337422.86,109644.14,18.33,64.84
Carolina Beach,CB_11,Topo,20190604,10:49:43,2337426.04,109644.64,14.08,67.63
Carolina Beach,CB_11,Topo,20190604,10:49:44,2337430.99,109643.27,10.71,72.75
Carolina Beach,CB_11,Topo,20190604,10:50:05,2337431.22,109641.35,10.57,73.65
Carolina Beach,CB_11,Topo,20190604,10:50:06,2337434.06,109640.28,10.23,76.68
Carolina Beach,CB_11,Topo,20190604,10:50:06,2337436.86,109638.99,10.05,79.76
Carolina Beach,CB_11,Topo,20190604,10:50:07,2337439.6,109637.98,9.96,82.68
Carolina Beach,CB_11,Topo,20190604,10:50:07,2337442.5,109636.51,9.92,85.91
Carolina Beach,CB_11,Topo,20190604,10:50:08,2337445.28,109635.57,9.86,88.84
Carolina Beach,CB_11,Topo,20190604,10:50:08,2337447.76,109634.27,9.8,91.62
Carolina Beach,CB_11,Topo,20190604,10:50:09,2337450.85,109633.13,9.7,94.92
Carolina Beach,CB_11,Topo,20190604,10:50:10,2337453.42,109632.16,9.67,97.66
Carolina Beach,CB_11,Topo,20190604,10:50:11,2337456.5,109630.91,9.66,100.99
Carolina Beach,CB_11,Topo,20190604,10:50:11,2337459.07,109630.16,9.68,103.66
Carolina Beach,CB_11,Laser,20190604,15:00:00,2337463.5,109627.5,9.91,108.74
Carolina Beach,CB_11,Laser,20190604,15:00:00,2337466.5,109627.5,9.69,111.55
Carolina Beach,CB_11,Laser,20190604,15:00:00,2337469.5,109627.5,8.93,114.35
Carolina Beach,CB_11,Laser,20190604,15:00:00,2337472.5,109624.5,8.53,118.22
Carolina Beach,CB_11,Laser,20190604,15:00:00,2337475.5,109624.5,8.28,121.02
Carolina Beach,CB_11,Laser,20190604,15:00:00,2337478.5,109624.5,7.99,123.83
Carolina Beach,CB_11,Laser,20190604,15:00:00,2337478.5,109621.5,7.87,124.9
Carolina Beach,CB_11,Laser,20190604,15:00:00,2337481.5,109621.5,7.62,127.7
Carolina Beach,CB_11,Laser,20190604,15:00:00,2337484.5,109618.5,7.24,131.57
Carolina Beach,CB_11,Laser,20190604,15:00:00,2337487.5,109618.5,6.96,134.38
Carolina Beach,CB_11,Laser,20190604,15:00:00,2337490.5,109618.5,6.71,137.18
Carolina Beach,CB_11,Laser,20190604,15:00:00,2337493.5,109618.5,6.46,139.98
Carolina Beach,CB_11,Laser,20190604,15:00:00,2337496.5,109615.5,6.17,143.85
Carolina Beach,CB_11,Laser,20190604,15:00:00,2337499.5,109615.5,6.08,146.66
Carolina Beach,CB_11,Laser,20190604,15:00:00,2337502.5,109615.5,6.14,149.46
Carolina Beach,CB_11,Laser,20190604,15:00:00,2337505.5,109612.5,6.11,153.33
Carolina Beach,CB_11,Laser,20190604,15:00:00,2337508.5,109612.5,6.14,156.13
Carolina Beach,CB_11,Laser,20190604,15:00:00,2337511.5,109609.5,6.17,160.01
Carolina Beach,CB_11,Laser,20190604,15:00:00,2337514.5,109609.5,6.17,162.81
Carolina Beach,CB_11,Laser,20190604,15:00:00,2337517.5,109609.5,6.2,165.61
Carolina Beach,CB_11,Laser,20190604,15:00:00,2337517.5,109606.5,6.2,166.68
