%
% BHI-E (33.868400 N -77.939600 E)
% The BHI-E buoy is a Sofar Spotter wave buoy located approximately one-half mile off the east side of Bald Head Island, anchored in 24 ft of water. The buoy provides wave height, wave direction and wave period data, as well as sea surface temperature. The buoy transmits data once an hour. This station is not a permanent station and is being used to evaluate new technologies in ocean wave measurement. This buoy is supported through a partnership between CORMP, the UNCW Center for Marine Science and the Departments of Earth and Ocean Sciences and Physics and Physical Oceanography. Funding was provided by the UNCW College of Arts and Sciences. Please use caution when boating in the vicinity of the buoy.
%
% BHI-E Mean wave direction (deg N) @ 0 m (depth)
%
Time (America/New_York),BHI-E Mean wave direction (deg N),BHI-E Mean wave direction (deg N) quality
2021-10-05 13:09,106.61,not evaluated
2021-10-05 13:39,112.66,not evaluated
2021-10-05 14:09,113.36,not evaluated
2021-10-05 14:39,109.20,not evaluated
2021-10-05 15:09,110.72,not evaluated
2021-10-05 15:39,111.66,not evaluated
2021-10-05 16:09,112.90,not evaluated
2021-10-05 16:39,112.95,not evaluated
2021-10-05 17:09,113.84,not evaluated
2021-10-05 17:39,115.79,not evaluated
2021-10-05 18:09,112.53,not evaluated
2021-10-05 18:39,107.68,not evaluated
2021-10-05 19:09,107.58,not evaluated
2021-10-05 19:39,108.83,not evaluated
2021-10-05 20:09,103.40,not evaluated
2021-10-05 20:39,101.89,not evaluated
2021-10-05 21:09,102.00,not evaluated
2021-10-05 21:39,107.88,not evaluated
2021-10-05 22:09,106.72,not evaluated
2021-10-05 22:39,109.83,not evaluated
2021-10-05 23:09,108.83,not evaluated
2021-10-05 23:39,113.33,not evaluated
2021-10-06 00:09,118.28,not evaluated
2021-10-06 00:39,115.83,not evaluated
2021-10-06 01:09,118.83,not evaluated
2021-10-06 01:39,117.65,not evaluated
2021-10-06 02:09,117.84,not evaluated
2021-10-06 02:39,114.06,not evaluated
2021-10-06 03:09,116.36,not evaluated
2021-10-06 03:39,118.99,not evaluated
2021-10-06 04:09,115.85,not evaluated
2021-10-06 04:39,123.36,not evaluated
2021-10-06 05:09,122.14,not evaluated
2021-10-06 05:39,122.61,not evaluated
2021-10-06 06:09,118.93,not evaluated
2021-10-06 06:39,113.63,not evaluated
2021-10-06 07:09,113.03,not evaluated
2021-10-06 07:39,110.70,not evaluated
2021-10-06 08:09,107.09,not evaluated
2021-10-06 08:39,107.87,not evaluated
2021-10-06 09:09,106.48,not evaluated
2021-10-06 09:39,103.20,not evaluated
2021-10-06 10:09,106.01,not evaluated
2021-10-06 10:39,108.86,not evaluated
2021-10-06 11:09,108.56,not evaluated
2021-10-06 11:39,107.50,not evaluated
2021-10-06 12:09,108.72,not evaluated
2021-10-06 12:39,110.72,not evaluated
2021-10-06 13:09,108.64,not evaluated
2021-10-06 13:39,109.48,not evaluated
2021-10-06 14:09,109.01,not evaluated
2021-10-06 14:39,106.38,not evaluated
2021-10-06 15:09,107.44,not evaluated
2021-10-06 15:39,108.26,not evaluated
2021-10-06 16:09,107.16,not evaluated
2021-10-06 16:39,104.96,not evaluated
2021-10-06 17:09,107.28,not evaluated
2021-10-06 17:39,106.36,not evaluated
2021-10-06 18:09,105.31,not evaluated
2021-10-06 18:39,106.74,not evaluated
2021-10-06 19:09,104.61,not evaluated
2021-10-06 19:39,101.55,not evaluated
2021-10-06 20:09,100.74,not evaluated
2021-10-06 20:39,97.27,not evaluated
2021-10-06 21:09,96.65,not evaluated
2021-10-06 21:39,97.30,not evaluated
2021-10-06 22:09,96.52,not evaluated
2021-10-06 22:39,98.90,not evaluated
2021-10-06 23:09,95.12,not evaluated
2021-10-06 23:39,96.84,not evaluated
2021-10-07 00:09,93.50,not evaluated
2021-10-07 00:39,97.65,not evaluated
2021-10-07 01:09,98.53,not evaluated
2021-10-07 01:39,97.86,not evaluated
2021-10-07 02:09,97.83,not evaluated
2021-10-07 02:39,96.89,not evaluated
2021-10-07 03:09,95.13,not evaluated
2021-10-07 03:39,97.32,not evaluated
2021-10-07 04:09,96.42,not evaluated
2021-10-07 04:39,97.06,not evaluated
2021-10-07 05:09,92.80,not evaluated
2021-10-07 05:39,95.76,not evaluated
2021-10-07 06:09,98.85,not evaluated
2021-10-07 06:39,100.31,not evaluated
2021-10-07 07:09,98.12,not evaluated
2021-10-07 07:39,96.14,not evaluated
2021-10-07 08:09,90.79,not evaluated
2021-10-07 08:39,92.06,not evaluated
2021-10-07 09:09,93.93,not evaluated
2021-10-07 09:39,99.06,not evaluated
2021-10-07 10:09,97.30,not evaluated
2021-10-07 10:39,100.19,not evaluated
2021-10-07 11:09,99.37,not evaluated
2021-10-07 11:39,97.22,not evaluated
2021-10-07 12:09,101.00,not evaluated
2021-10-07 12:39,103.60,not evaluated
2021-10-07 13:09,103.34,not evaluated
2021-10-07 13:39,104.78,not evaluated
2021-10-07 14:09,104.48,not evaluated
2021-10-07 14:39,105.15,not evaluated
2021-10-07 15:09,104.80,not evaluated
2021-10-07 15:39,103.47,not evaluated
2021-10-07 16:09,103.91,not evaluated
2021-10-07 16:39,101.66,not evaluated
2021-10-07 17:09,104.91,not evaluated
2021-10-07 17:39,102.05,not evaluated
2021-10-07 18:09,105.01,not evaluated
2021-10-07 18:39,98.61,not evaluated
2021-10-07 19:09,98.01,not evaluated
2021-10-07 19:39,99.00,not evaluated
2021-10-07 20:09,96.55,not evaluated
2021-10-07 20:39,95.14,not evaluated
2021-10-07 21:09,92.79,not evaluated
2021-10-07 21:39,90.33,not evaluated
2021-10-07 22:09,89.34,not evaluated
2021-10-07 22:39,91.43,not evaluated
2021-10-07 23:09,92.45,not evaluated
2021-10-07 23:39,97.44,not evaluated
2021-10-08 00:09,95.43,not evaluated
2021-10-08 00:39,94.44,not evaluated
2021-10-08 01:09,95.93,not evaluated
2021-10-08 01:39,95.82,not evaluated
2021-10-08 02:09,95.34,not evaluated
2021-10-08 02:39,96.87,not evaluated
2021-10-08 03:09,101.26,not evaluated
2021-10-08 03:39,100.04,not evaluated
2021-10-08 04:09,97.43,not evaluated
2021-10-08 04:39,95.59,not evaluated
2021-10-08 05:09,102.86,not evaluated
2021-10-08 05:39,102.69,not evaluated
2021-10-08 06:09,103.20,not evaluated
2021-10-08 06:39,102.56,not evaluated
2021-10-08 07:09,102.53,not evaluated
2021-10-08 07:39,101.59,not evaluated
2021-10-08 08:09,100.83,not evaluated
2021-10-08 08:39,102.44,not evaluated
2021-10-08 09:09,101.10,not evaluated
2021-10-08 09:39,97.89,not evaluated
2021-10-08 10:09,98.18,not evaluated
2021-10-08 10:39,93.41,not evaluated
2021-10-08 11:09,94.08,not evaluated
2021-10-08 11:39,94.25,not evaluated
2021-10-08 12:09,95.16,not evaluated
2021-10-08 12:39,99.26,not evaluated
2021-10-08 13:09,99.81,not evaluated
2021-10-08 13:39,99.10,not evaluated
2021-10-08 14:09,98.91,not evaluated
2021-10-08 14:39,99.16,not evaluated
2021-10-08 15:09,101.53,not evaluated
2021-10-08 15:39,104.87,not evaluated
2021-10-08 16:09,101.36,not evaluated
2021-10-08 16:39,102.88,not evaluated
2021-10-08 17:09,102.62,not evaluated
2021-10-08 17:39,105.33,not evaluated
2021-10-08 18:09,105.26,not evaluated
2021-10-08 18:39,103.40,not evaluated
2021-10-08 19:09,105.06,not evaluated
2021-10-08 19:39,104.00,not evaluated
2021-10-08 20:09,104.80,not evaluated
2021-10-08 20:39,101.02,not evaluated
2021-10-08 21:09,101.39,not evaluated
2021-10-08 21:39,95.54,not evaluated
2021-10-08 22:09,93.66,not evaluated
2021-10-08 22:39,88.88,not evaluated
2021-10-08 23:09,90.84,not evaluated
2021-10-08 23:39,90.85,not evaluated
2021-10-09 00:09,90.84,not evaluated
2021-10-09 00:39,93.46,not evaluated
2021-10-09 01:09,94.59,not evaluated
2021-10-09 01:39,90.43,not evaluated
2021-10-09 02:09,87.70,not evaluated
2021-10-09 02:39,88.64,not evaluated
2021-10-09 03:09,85.16,not evaluated
2021-10-09 03:39,87.58,not evaluated
2021-10-09 04:09,88.03,not evaluated
2021-10-09 04:39,90.25,not evaluated
2021-10-09 05:09,89.66,not evaluated
2021-10-09 05:39,87.92,not evaluated
2021-10-09 06:09,88.00,not evaluated
2021-10-09 06:39,91.18,not evaluated
2021-10-09 07:09,92.05,not evaluated
2021-10-09 07:39,89.77,not evaluated
2021-10-09 08:09,94.32,not evaluated
2021-10-09 08:39,91.93,not evaluated
2021-10-09 09:09,91.28,not evaluated
2021-10-09 09:39,91.49,not evaluated
2021-10-09 10:09,90.00,not evaluated
2021-10-09 10:39,88.59,not evaluated
2021-10-09 11:09,85.62,not evaluated
2021-10-09 11:39,85.27,not evaluated
2021-10-09 12:09,84.86,not evaluated
2021-10-09 12:39,88.14,not evaluated
2021-10-09 13:09,84.94,not evaluated
2021-10-09 13:39,87.07,not evaluated
2021-10-09 14:09,90.21,not evaluated
2021-10-09 14:39,92.82,not evaluated
2021-10-09 15:09,91.13,not evaluated
2021-10-09 15:39,91.88,not evaluated
2021-10-09 16:09,91.97,not evaluated
2021-10-09 16:39,93.59,not evaluated
2021-10-09 17:09,92.26,not evaluated
2021-10-09 17:39,91.74,not evaluated
2021-10-09 18:09,90.83,not evaluated
2021-10-09 18:39,91.50,not evaluated
2021-10-09 19:09,90.14,not evaluated
2021-10-09 19:39,87.94,not evaluated
2021-10-09 20:09,87.35,not evaluated
2021-10-09 20:39,85.51,not evaluated
2021-10-09 21:09,85.29,not evaluated
2021-10-09 21:39,84.15,not evaluated
2021-10-09 22:09,83.69,not evaluated
2021-10-09 22:39,84.59,not evaluated
2021-10-09 23:09,82.90,not evaluated
2021-10-09 23:39,81.79,not evaluated
2021-10-10 00:09,79.79,not evaluated
2021-10-10 00:39,81.29,not evaluated
2021-10-10 01:09,80.38,not evaluated
2021-10-10 01:39,80.74,not evaluated
2021-10-10 02:09,82.24,not evaluated
2021-10-10 02:39,82.31,not evaluated
2021-10-10 03:09,81.57,not evaluated
2021-10-10 03:39,83.73,not evaluated
2021-10-10 04:09,82.74,not evaluated
2021-10-10 04:39,84.60,not evaluated
2021-10-10 05:09,83.19,not evaluated
2021-10-10 05:39,84.00,not evaluated
2021-10-10 06:09,82.25,not evaluated
2021-10-10 06:39,81.50,not evaluated
2021-10-10 07:09,81.73,not evaluated
2021-10-10 07:39,79.23,not evaluated
2021-10-10 08:09,77.93,not evaluated
2021-10-10 08:39,78.94,not evaluated
2021-10-10 09:09,76.90,not evaluated
2021-10-10 09:39,76.42,not evaluated
2021-10-10 10:09,76.78,not evaluated
2021-10-10 10:39,76.85,not evaluated
2021-10-10 11:09,76.92,not evaluated
2021-10-10 11:39,73.58,not evaluated
2021-10-10 12:09,72.68,not evaluated
2021-10-10 12:39,69.16,not evaluated
2021-10-10 13:09,71.02,not evaluated
2021-10-10 13:39,72.54,not evaluated
2021-10-10 14:09,73.32,not evaluated
2021-10-10 14:39,77.19,not evaluated
2021-10-10 15:09,74.52,not evaluated
2021-10-10 15:39,73.78,not evaluated
2021-10-10 16:09,77.73,not evaluated
2021-10-10 16:39,78.57,not evaluated
2021-10-10 17:09,76.31,not evaluated
2021-10-10 17:39,79.75,not evaluated
2021-10-10 18:09,80.59,not evaluated
2021-10-10 18:39,80.73,not evaluated
2021-10-10 19:09,79.64,not evaluated
2021-10-10 19:39,80.26,not evaluated
2021-10-10 20:09,78.86,not evaluated
2021-10-10 20:39,80.16,not evaluated
2021-10-10 21:09,79.92,not evaluated
2021-10-10 21:39,78.07,not evaluated
2021-10-10 22:09,79.68,not evaluated
2021-10-10 22:39,76.63,not evaluated
2021-10-10 23:09,78.31,not evaluated
2021-10-10 23:39,77.62,not evaluated
2021-10-11 00:09,77.59,not evaluated
2021-10-11 00:39,77.65,not evaluated
2021-10-11 01:09,78.91,not evaluated
2021-10-11 01:39,79.06,not evaluated
2021-10-11 02:09,79.62,not evaluated
2021-10-11 02:39,79.61,not evaluated
2021-10-11 03:09,79.59,not evaluated
2021-10-11 03:39,81.28,not evaluated
2021-10-11 04:09,81.31,not evaluated
2021-10-11 04:39,81.99,not evaluated
2021-10-11 05:09,82.10,not evaluated
2021-10-11 05:39,82.88,not evaluated
2021-10-11 06:09,82.89,not evaluated
2021-10-11 06:39,82.71,not evaluated
2021-10-11 07:09,81.86,not evaluated
2021-10-11 07:39,82.69,not evaluated
2021-10-11 08:09,82.62,not evaluated
2021-10-11 08:39,80.92,not evaluated
2021-10-11 09:09,82.92,not evaluated
2021-10-11 09:39,81.43,not evaluated
2021-10-11 10:09,80.44,not evaluated
2021-10-11 10:39,79.74,not evaluated
2021-10-11 11:09,74.27,not evaluated
2021-10-11 11:39,75.13,not evaluated
2021-10-11 12:09,76.65,not evaluated
2021-10-11 12:39,77.00,not evaluated
2021-10-11 13:09,79.20,not evaluated
2021-10-11 13:39,75.76,not evaluated
2021-10-11 14:09,78.90,not evaluated
2021-10-11 14:39,79.56,not evaluated
2021-10-11 15:09,83.32,not evaluated
2021-10-11 15:39,83.72,not evaluated
2021-10-11 16:09,84.90,not evaluated
2021-10-11 16:39,87.31,not evaluated
2021-10-11 17:09,86.56,not evaluated
2021-10-11 17:39,88.14,not evaluated
2021-10-11 18:09,92.39,not evaluated
2021-10-11 18:39,90.52,not evaluated
2021-10-11 19:09,89.69,not evaluated
2021-10-11 19:39,89.92,not evaluated
2021-10-11 20:09,90.69,not evaluated
2021-10-11 20:39,89.92,not evaluated
2021-10-11 21:09,86.99,not evaluated
2021-10-11 21:39,86.47,not evaluated
2021-10-11 22:09,86.95,not evaluated
2021-10-11 22:39,86.14,not evaluated
2021-10-11 23:09,87.15,not evaluated
2021-10-11 23:39,87.06,not evaluated
2021-10-12 00:09,88.13,not evaluated
2021-10-12 00:39,85.79,not evaluated
2021-10-12 01:09,87.73,not evaluated
2021-10-12 01:39,88.40,not evaluated
2021-10-12 02:09,89.31,not evaluated
2021-10-12 02:39,89.16,not evaluated
2021-10-12 03:09,92.04,not evaluated
2021-10-12 03:39,90.99,not evaluated
2021-10-12 04:09,91.12,not evaluated
2021-10-12 04:39,91.09,not evaluated
2021-10-12 05:09,92.49,not evaluated
2021-10-12 05:39,91.53,not evaluated
2021-10-12 06:09,92.47,not evaluated
2021-10-12 06:39,93.71,not evaluated
2021-10-12 07:09,91.30,not evaluated
2021-10-12 07:39,93.71,not evaluated
2021-10-12 08:09,92.65,not evaluated
2021-10-12 08:39,97.35,not evaluated
2021-10-12 09:09,94.75,not evaluated
2021-10-12 09:39,95.95,not evaluated
2021-10-12 10:09,97.94,not evaluated
2021-10-12 10:39,96.40,not evaluated
2021-10-12 11:09,95.82,not evaluated
2021-10-12 11:39,96.19,not evaluated
2021-10-12 12:09,94.88,not evaluated
2021-10-12 12:39,92.64,not evaluated
2021-10-12 13:09,88.97,not evaluated
2021-10-12 13:39,92.21,not evaluated
2021-10-12 14:09,90.64,not evaluated
2021-10-12 14:39,93.67,not evaluated
2021-10-12 15:09,89.30,not evaluated
2021-10-12 15:39,92.65,not evaluated
2021-10-12 16:09,94.03,not evaluated
2021-10-12 16:39,96.96,not evaluated
2021-10-12 17:09,98.01,not evaluated
2021-10-12 17:39,97.34,not evaluated
2021-10-12 18:09,97.97,not evaluated
2021-10-12 18:39,95.51,not evaluated
2021-10-12 19:09,97.61,not evaluated
2021-10-12 19:39,96.98,not evaluated
2021-10-12 20:09,95.91,not evaluated
2021-10-12 20:39,95.78,not evaluated
2021-10-12 21:09,97.00,not evaluated
2021-10-12 21:39,99.09,not evaluated
2021-10-12 22:09,96.55,not evaluated
2021-10-12 22:39,98.40,not evaluated
2021-10-12 23:09,96.85,not evaluated
2021-10-12 23:39,96.97,not evaluated
2021-10-13 00:09,95.53,not evaluated
2021-10-13 00:39,91.82,not evaluated
2021-10-13 01:09,95.06,not evaluated
2021-10-13 01:39,94.03,not evaluated
2021-10-13 02:09,95.42,not evaluated
2021-10-13 02:39,93.17,not evaluated
2021-10-13 03:09,97.45,not evaluated
2021-10-13 03:39,89.15,not evaluated
2021-10-13 04:09,90.60,not evaluated
2021-10-13 04:39,91.64,not evaluated
2021-10-13 05:09,87.21,not evaluated
2021-10-13 05:39,90.58,not evaluated
2021-10-13 06:09,87.18,not evaluated
2021-10-13 06:39,90.59,not evaluated
2021-10-13 07:09,83.32,not evaluated
2021-10-13 07:39,88.95,not evaluated
2021-10-13 08:09,92.83,not evaluated
2021-10-13 08:39,93.96,not evaluated
2021-10-13 09:09,93.63,not evaluated
2021-10-13 09:39,97.52,not evaluated
2021-10-13 10:09,95.38,not evaluated
2021-10-13 10:39,96.61,not evaluated
2021-10-13 11:09,95.40,not evaluated
2021-10-13 11:39,92.91,not evaluated
2021-10-13 12:09,96.20,not evaluated
2021-10-13 12:39,93.78,not evaluated
2021-10-13 13:09,96.67,not evaluated
2021-10-13 13:39,95.21,not evaluated
2021-10-13 14:09,96.86,not evaluated
2021-10-13 14:39,94.90,not evaluated
2021-10-13 15:09,92.23,not evaluated
2021-10-13 15:39,92.93,not evaluated
2021-10-13 16:09,93.70,not evaluated
2021-10-13 16:39,94.40,not evaluated
2021-10-13 17:09,92.87,not evaluated
2021-10-13 17:39,94.10,not evaluated
2021-10-13 18:09,95.12,not evaluated
2021-10-13 18:39,98.00,not evaluated
2021-10-13 19:09,98.26,not evaluated
2021-10-13 19:39,96.39,not evaluated
2021-10-13 20:09,100.32,not evaluated
2021-10-13 20:39,100.46,not evaluated
2021-10-13 21:09,103.98,not evaluated
2021-10-13 21:39,102.42,not evaluated
2021-10-13 22:09,101.86,not evaluated
2021-10-13 22:39,103.26,not evaluated
2021-10-13 23:09,100.58,not evaluated
2021-10-13 23:39,105.19,not evaluated
2021-10-14 00:09,103.18,not evaluated
2021-10-14 00:39,101.32,not evaluated
2021-10-14 01:09,104.31,not evaluated
2021-10-14 01:39,100.65,not evaluated
2021-10-14 02:09,105.33,not evaluated
2021-10-14 02:39,103.44,not evaluated
2021-10-14 03:09,101.39,not evaluated
2021-10-14 03:39,103.75,not evaluated
2021-10-14 04:09,100.95,not evaluated
2021-10-14 04:39,100.21,not evaluated
2021-10-14 05:09,105.69,not evaluated
2021-10-14 05:39,102.82,not evaluated
2021-10-14 06:09,100.95,not evaluated
2021-10-14 06:39,98.47,not evaluated
2021-10-14 07:09,98.10,not evaluated
2021-10-14 07:39,101.17,not evaluated
2021-10-14 08:09,105.01,not evaluated
2021-10-14 08:39,99.41,not evaluated
2021-10-14 09:09,101.23,not evaluated
2021-10-14 09:39,102.15,not evaluated
2021-10-14 10:09,103.37,not evaluated
2021-10-14 10:39,103.12,not evaluated
2021-10-14 11:09,101.13,not evaluated
2021-10-14 11:39,102.74,not evaluated
2021-10-14 12:09,103.10,not evaluated
2021-10-14 12:39,102.39,not evaluated
2021-10-14 13:09,102.48,not evaluated
2021-10-14 13:39,107.26,not evaluated
2021-10-14 14:09,102.56,not evaluated
2021-10-14 14:39,107.01,not evaluated
2021-10-14 15:09,103.86,not evaluated
2021-10-14 15:39,102.08,not evaluated
2021-10-14 16:09,101.63,not evaluated
2021-10-14 16:39,100.14,not evaluated
2021-10-14 17:09,101.36,not evaluated
2021-10-14 17:39,95.89,not evaluated
2021-10-14 18:09,98.26,not evaluated
2021-10-14 18:39,98.83,not evaluated
2021-10-14 19:09,100.64,not evaluated
2021-10-14 19:39,100.12,not evaluated
2021-10-14 20:09,100.86,not evaluated
2021-10-14 20:39,100.65,not evaluated
2021-10-14 21:09,100.69,not evaluated
2021-10-14 21:39,99.42,not evaluated
2021-10-14 22:09,100.61,not evaluated
2021-10-14 22:39,99.27,not evaluated
2021-10-14 23:09,99.98,not evaluated
2021-10-14 23:39,101.36,not evaluated
2021-10-15 00:09,101.79,not evaluated
2021-10-15 00:39,103.69,not evaluated
2021-10-15 01:09,103.07,not evaluated
2021-10-15 01:39,102.11,not evaluated
2021-10-15 02:09,100.71,not evaluated
2021-10-15 02:39,101.28,not evaluated
2021-10-15 03:09,102.45,not evaluated
2021-10-15 03:39,100.69,not evaluated
2021-10-15 04:09,99.16,not evaluated
2021-10-15 04:39,99.91,not evaluated
2021-10-15 05:09,99.58,not evaluated
2021-10-15 05:39,98.75,not evaluated
2021-10-15 06:09,96.02,not evaluated
2021-10-15 06:39,97.95,not evaluated
2021-10-15 07:09,98.57,not evaluated
2021-10-15 07:39,95.57,not evaluated
2021-10-15 08:09,96.40,not evaluated
2021-10-15 08:39,96.23,not evaluated
2021-10-15 09:09,96.76,not evaluated
2021-10-15 09:39,98.58,not evaluated
2021-10-15 10:09,97.14,not evaluated
2021-10-15 10:39,98.06,not evaluated
2021-10-15 11:09,101.15,not evaluated
2021-10-15 11:39,103.22,not evaluated
2021-10-15 12:09,104.85,not evaluated
2021-10-15 12:39,103.77,not evaluated
2021-10-15 13:09,104.34,not evaluated
2021-10-15 13:39,104.48,not evaluated
2021-10-15 14:09,104.48,not evaluated
2021-10-15 14:39,104.04,not evaluated
2021-10-15 15:09,102.59,not evaluated
2021-10-15 15:39,98.28,not evaluated
2021-10-15 16:09,97.44,not evaluated
2021-10-15 16:39,95.73,not evaluated
2021-10-15 17:09,95.81,not evaluated
2021-10-15 17:39,97.50,not evaluated
2021-10-15 18:09,95.76,not evaluated
2021-10-15 18:39,98.67,not evaluated
2021-10-15 19:09,94.35,not evaluated
2021-10-15 19:39,98.00,not evaluated
2021-10-15 20:09,98.24,not evaluated
2021-10-15 20:39,97.56,not evaluated
2021-10-15 21:09,99.04,not evaluated
2021-10-15 21:39,98.26,not evaluated
2021-10-15 22:09,101.35,not evaluated
2021-10-15 22:39,101.17,not evaluated
2021-10-15 23:09,100.88,not evaluated
2021-10-15 23:39,99.52,not evaluated
2021-10-16 00:09,102.67,not evaluated
2021-10-16 00:39,103.43,not evaluated
2021-10-16 01:09,104.68,not evaluated
2021-10-16 01:39,102.92,not evaluated
2021-10-16 02:09,106.01,not evaluated
2021-10-16 02:39,102.93,not evaluated
2021-10-16 03:09,108.23,not evaluated
2021-10-16 03:39,105.55,not evaluated
2021-10-16 04:09,105.33,not evaluated
2021-10-16 04:39,105.82,not evaluated
2021-10-16 05:09,105.00,not evaluated
2021-10-16 05:39,103.52,not evaluated
2021-10-16 06:09,106.00,not evaluated
2021-10-16 06:39,103.53,not evaluated
2021-10-16 07:09,104.05,not evaluated
2021-10-16 07:39,103.41,not evaluated
2021-10-16 08:09,108.61,not evaluated
2021-10-16 08:39,108.19,not evaluated
2021-10-16 09:09,110.81,not evaluated
2021-10-16 09:39,111.38,not evaluated
2021-10-16 10:09,114.12,not evaluated
2021-10-16 10:39,114.58,not evaluated
2021-10-16 11:09,113.33,not evaluated
2021-10-16 11:39,115.44,not evaluated
2021-10-16 12:09,113.96,not evaluated
2021-10-16 12:39,118.88,not evaluated
2021-10-16 13:09,119.29,not evaluated
2021-10-16 13:39,120.24,not evaluated
2021-10-16 14:09,122.00,not evaluated
2021-10-16 14:39,131.18,not evaluated
2021-10-16 15:09,128.66,not evaluated
2021-10-16 15:39,133.16,not evaluated
2021-10-16 16:09,134.06,not evaluated
2021-10-16 16:39,138.14,not evaluated
2021-10-16 17:09,142.56,not evaluated
2021-10-16 17:39,151.21,not evaluated
2021-10-16 18:09,143.17,not evaluated
2021-10-16 18:39,148.78,not evaluated
2021-10-16 19:09,149.24,not evaluated
2021-10-16 19:39,151.54,not evaluated
2021-10-16 20:09,148.50,not evaluated
2021-10-16 20:39,151.91,not evaluated
2021-10-16 21:09,150.01,not evaluated
2021-10-16 21:39,133.95,not evaluated
2021-10-16 22:09,83.73,not evaluated
