%
% BHI-E (33.868400 N -77.939600 E)
% The BHI-E buoy is a Sofar Spotter wave buoy located approximately one-half mile off the east side of Bald Head Island, anchored in 24 ft of water. The buoy provides wave height, wave direction and wave period data, as well as sea surface temperature. The buoy transmits data once an hour. This station is not a permanent station and is being used to evaluate new technologies in ocean wave measurement. This buoy is supported through a partnership between CORMP, the UNCW Center for Marine Science and the Departments of Earth and Ocean Sciences and Physics and Physical Oceanography. Funding was provided by the UNCW College of Arts and Sciences. Please use caution when boating in the vicinity of the buoy.
%
% BHI-E Peak wave direction (deg N) @ 0 m (depth)
%
Time (America/New_York),BHI-E Peak wave direction (deg N),BHI-E Peak wave direction (deg N) quality
2022-07-09 03:18,151.91,not evaluated
2022-07-09 03:48,153.50,not evaluated
2022-07-09 04:18,149.94,not evaluated
2022-07-09 04:48,146.62,not evaluated
2022-07-09 05:18,152.26,not evaluated
2022-07-09 05:48,149.99,not evaluated
2022-07-09 06:18,150.76,not evaluated
2022-07-09 06:48,143.30,not evaluated
2022-07-09 07:18,153.34,not evaluated
2022-07-09 07:48,111.50,not evaluated
2022-07-09 08:18,148.07,not evaluated
2022-07-09 08:48,136.17,not evaluated
2022-07-09 09:18,131.20,not evaluated
2022-07-09 09:48,133.05,not evaluated
2022-07-09 10:18,150.00,not evaluated
2022-07-09 10:48,144.96,not evaluated
2022-07-09 11:18,138.87,not evaluated
2022-07-09 11:48,137.59,not evaluated
2022-07-09 12:18,139.61,not evaluated
2022-07-09 12:48,132.34,not evaluated
2022-07-09 13:18,146.42,not evaluated
2022-07-09 13:48,142.05,not evaluated
2022-07-09 14:18,146.18,not evaluated
2022-07-09 14:48,137.38,not evaluated
2022-07-09 15:18,136.89,not evaluated
2022-07-09 15:48,147.76,not evaluated
2022-07-09 16:18,144.20,not evaluated
2022-07-09 16:48,140.67,not evaluated
2022-07-09 17:18,150.59,not evaluated
2022-07-09 17:48,149.11,not evaluated
2022-07-09 18:18,151.06,not evaluated
2022-07-09 18:48,151.10,not evaluated
2022-07-09 19:18,149.21,not evaluated
2022-07-09 19:48,142.90,not evaluated
2022-07-09 20:18,153.81,not evaluated
2022-07-09 20:48,137.11,not evaluated
2022-07-09 21:18,144.04,not evaluated
2022-07-09 21:48,129.92,not evaluated
2022-07-09 22:18,132.29,not evaluated
2022-07-09 22:48,136.51,not evaluated
2022-07-09 23:18,134.69,not evaluated
2022-07-09 23:48,131.76,not evaluated
2022-07-10 00:18,133.89,not evaluated
2022-07-10 00:48,134.25,not evaluated
2022-07-10 01:18,131.69,not evaluated
2022-07-10 01:48,140.07,not evaluated
2022-07-10 02:18,149.18,not evaluated
2022-07-10 02:48,145.92,not evaluated
2022-07-10 03:18,141.78,not evaluated
2022-07-10 03:48,148.81,not evaluated
2022-07-10 04:18,131.89,not evaluated
2022-07-10 04:48,149.29,not evaluated
2022-07-10 05:18,143.22,not evaluated
2022-07-10 05:48,140.48,not evaluated
2022-07-10 06:18,158.37,not evaluated
2022-07-10 06:48,119.40,not evaluated
2022-07-10 07:18,145.04,not evaluated
2022-07-10 07:48,143.88,not evaluated
2022-07-10 08:18,133.53,not evaluated
2022-07-10 08:48,117.56,not evaluated
2022-07-10 09:18,123.73,not evaluated
2022-07-10 09:48,122.90,not evaluated
2022-07-10 10:18,120.70,not evaluated
2022-07-10 10:48,123.80,not evaluated
2022-07-10 11:18,125.41,not evaluated
2022-07-10 11:48,130.38,not evaluated
2022-07-10 12:18,125.92,not evaluated
2022-07-10 12:48,133.27,not evaluated
2022-07-10 13:18,135.22,not evaluated
2022-07-10 13:48,136.17,not evaluated
2022-07-10 14:18,140.13,not evaluated
2022-07-10 14:48,143.48,not evaluated
2022-07-10 15:18,156.12,not evaluated
2022-07-10 15:48,143.78,not evaluated
2022-07-10 16:18,141.89,not evaluated
2022-07-10 16:48,150.95,not evaluated
2022-07-10 17:18,139.38,not evaluated
2022-07-10 17:48,150.25,not evaluated
2022-07-10 18:18,136.89,not evaluated
2022-07-10 18:48,146.33,not evaluated
2022-07-10 19:18,140.09,not evaluated
2022-07-10 19:48,67.06,not evaluated
2022-07-10 20:18,145.13,not evaluated
2022-07-10 20:48,124.24,not evaluated
2022-07-10 21:18,119.71,not evaluated
2022-07-10 21:48,65.37,not evaluated
2022-07-10 22:18,64.11,not evaluated
2022-07-10 22:48,59.84,not evaluated
2022-07-10 23:18,58.93,not evaluated
2022-07-10 23:48,72.46,not evaluated
2022-07-11 00:18,68.72,not evaluated
2022-07-11 00:48,60.81,not evaluated
2022-07-11 01:18,62.49,not evaluated
2022-07-11 01:48,77.80,not evaluated
2022-07-11 02:18,75.58,not evaluated
2022-07-11 02:48,73.96,not evaluated
2022-07-11 03:18,75.33,not evaluated
2022-07-11 03:48,79.23,not evaluated
2022-07-11 04:18,76.71,not evaluated
2022-07-11 04:48,72.48,not evaluated
2022-07-11 05:18,74.79,not evaluated
2022-07-11 05:48,72.66,not evaluated
2022-07-11 06:18,79.92,not evaluated
2022-07-11 06:48,72.81,not evaluated
2022-07-11 07:18,75.24,not evaluated
2022-07-11 07:48,76.00,not evaluated
2022-07-11 08:18,77.55,not evaluated
2022-07-11 08:48,77.15,not evaluated
2022-07-11 09:18,76.02,not evaluated
2022-07-11 09:48,82.05,not evaluated
2022-07-11 10:18,77.03,not evaluated
2022-07-11 10:48,76.86,not evaluated
2022-07-11 11:18,82.99,not evaluated
2022-07-11 11:48,78.62,not evaluated
2022-07-11 12:18,114.70,not evaluated
2022-07-11 12:48,116.10,not evaluated
2022-07-11 13:18,113.34,not evaluated
2022-07-11 13:48,115.78,not evaluated
2022-07-11 14:18,132.70,not evaluated
2022-07-11 14:48,104.21,not evaluated
2022-07-11 15:18,113.11,not evaluated
2022-07-11 15:48,112.21,not evaluated
2022-07-11 16:18,104.16,not evaluated
2022-07-11 16:48,106.39,not evaluated
2022-07-11 17:18,99.58,not evaluated
2022-07-11 17:48,100.14,not evaluated
2022-07-11 18:18,104.52,not evaluated
2022-07-11 18:48,93.48,not evaluated
2022-07-11 19:18,99.17,not evaluated
2022-07-11 19:48,102.48,not evaluated
2022-07-11 20:18,100.82,not evaluated
2022-07-11 20:48,99.72,not evaluated
2022-07-11 21:18,101.45,not evaluated
2022-07-11 21:48,105.04,not evaluated
2022-07-11 22:18,98.16,not evaluated
2022-07-11 22:48,96.55,not evaluated
2022-07-11 23:18,101.08,not evaluated
2022-07-11 23:48,96.12,not evaluated
2022-07-12 00:18,98.46,not evaluated
2022-07-12 00:48,99.46,not evaluated
2022-07-12 01:18,99.59,not evaluated
2022-07-12 01:48,98.70,not evaluated
2022-07-12 02:18,99.15,not evaluated
2022-07-12 02:48,102.04,not evaluated
2022-07-12 03:18,105.00,not evaluated
2022-07-12 03:48,105.70,not evaluated
2022-07-12 04:18,103.98,not evaluated
2022-07-12 04:48,109.40,not evaluated
2022-07-12 05:18,104.22,not evaluated
2022-07-12 05:48,104.87,not evaluated
2022-07-12 06:18,112.36,not evaluated
2022-07-12 06:48,106.75,not evaluated
2022-07-12 07:18,103.10,not evaluated
2022-07-12 07:48,103.61,not evaluated
2022-07-12 08:18,108.89,not evaluated
2022-07-12 08:48,106.03,not evaluated
2022-07-12 09:18,105.90,not evaluated
2022-07-12 09:48,110.08,not evaluated
2022-07-12 10:18,109.01,not evaluated
2022-07-12 10:48,110.57,not evaluated
2022-07-12 11:18,111.58,not evaluated
2022-07-12 11:48,117.06,not evaluated
2022-07-12 12:18,112.37,not evaluated
2022-07-12 12:48,113.95,not evaluated
2022-07-12 13:18,108.84,not evaluated
2022-07-12 13:48,104.63,not evaluated
2022-07-12 14:18,102.64,not evaluated
2022-07-12 14:48,109.11,not evaluated
2022-07-12 15:18,103.31,not evaluated
2022-07-12 15:48,111.48,not evaluated
2022-07-12 16:18,108.47,not evaluated
2022-07-12 16:48,111.13,not evaluated
2022-07-12 17:18,106.82,not evaluated
2022-07-12 17:48,113.71,not evaluated
2022-07-12 18:18,108.98,not evaluated
2022-07-12 18:48,103.87,not evaluated
2022-07-12 19:18,108.89,not evaluated
2022-07-12 19:48,111.92,not evaluated
2022-07-12 20:18,108.46,not evaluated
2022-07-12 20:48,104.99,not evaluated
2022-07-12 21:18,109.76,not evaluated
2022-07-12 21:48,108.41,not evaluated
2022-07-12 22:18,106.03,not evaluated
2022-07-12 22:48,108.44,not evaluated
2022-07-12 23:18,103.08,not evaluated
2022-07-12 23:48,110.56,not evaluated
2022-07-13 00:18,106.83,not evaluated
2022-07-13 00:48,109.73,not evaluated
2022-07-13 01:18,107.26,not evaluated
2022-07-13 01:48,134.23,not evaluated
2022-07-13 02:18,105.46,not evaluated
2022-07-13 02:48,129.26,not evaluated
2022-07-13 03:18,137.75,not evaluated
2022-07-13 03:48,140.25,not evaluated
2022-07-13 04:18,110.11,not evaluated
2022-07-13 04:48,135.18,not evaluated
2022-07-13 05:18,133.39,not evaluated
2022-07-13 05:48,138.40,not evaluated
2022-07-13 06:18,141.65,not evaluated
2022-07-13 06:48,142.86,not evaluated
2022-07-13 07:18,145.09,not evaluated
2022-07-13 07:48,144.43,not evaluated
2022-07-13 08:18,137.40,not evaluated
2022-07-13 08:48,149.34,not evaluated
2022-07-13 09:18,150.58,not evaluated
2022-07-13 09:48,153.61,not evaluated
2022-07-13 10:18,153.96,not evaluated
2022-07-13 10:48,146.02,not evaluated
2022-07-13 11:18,147.82,not evaluated
2022-07-13 11:48,119.00,not evaluated
2022-07-13 12:18,116.20,not evaluated
2022-07-13 12:48,111.44,not evaluated
2022-07-13 13:18,118.83,not evaluated
2022-07-13 13:48,119.65,not evaluated
2022-07-13 14:18,113.39,not evaluated
2022-07-13 14:48,119.40,not evaluated
2022-07-13 15:18,121.00,not evaluated
2022-07-13 15:48,110.36,not evaluated
2022-07-13 16:18,118.04,not evaluated
2022-07-13 16:48,119.40,not evaluated
2022-07-13 17:18,114.94,not evaluated
2022-07-13 17:48,132.02,not evaluated
2022-07-13 18:18,134.69,not evaluated
2022-07-13 18:48,139.00,not evaluated
2022-07-13 19:18,135.17,not evaluated
2022-07-13 19:48,154.97,not evaluated
2022-07-13 20:18,137.62,not evaluated
2022-07-13 20:48,118.78,not evaluated
2022-07-13 21:18,145.16,not evaluated
2022-07-13 21:48,146.59,not evaluated
2022-07-13 22:18,144.44,not evaluated
2022-07-13 22:48,146.83,not evaluated
2022-07-13 23:18,137.53,not evaluated
2022-07-13 23:48,149.43,not evaluated
2022-07-14 00:18,108.64,not evaluated
2022-07-14 00:48,113.52,not evaluated
2022-07-14 01:18,116.99,not evaluated
2022-07-14 01:48,116.59,not evaluated
2022-07-14 02:18,118.43,not evaluated
2022-07-14 02:48,117.17,not evaluated
2022-07-14 03:18,117.40,not evaluated
2022-07-14 03:48,132.28,not evaluated
2022-07-14 04:18,137.84,not evaluated
2022-07-14 04:48,137.59,not evaluated
2022-07-14 05:18,139.71,not evaluated
2022-07-14 05:48,137.16,not evaluated
2022-07-14 06:18,138.71,not evaluated
2022-07-14 06:48,141.78,not evaluated
2022-07-14 07:18,140.22,not evaluated
2022-07-14 07:48,141.88,not evaluated
2022-07-14 08:18,147.38,not evaluated
2022-07-14 08:48,145.96,not evaluated
2022-07-14 09:18,151.99,not evaluated
2022-07-14 09:48,154.67,not evaluated
2022-07-14 10:18,151.85,not evaluated
2022-07-14 10:48,146.49,not evaluated
2022-07-14 11:18,150.72,not evaluated
2022-07-14 11:48,121.55,not evaluated
2022-07-14 12:18,123.76,not evaluated
2022-07-14 12:48,123.94,not evaluated
2022-07-14 13:18,131.30,not evaluated
2022-07-14 13:48,142.83,not evaluated
2022-07-14 14:18,114.85,not evaluated
2022-07-14 14:48,114.49,not evaluated
2022-07-14 15:18,115.06,not evaluated
2022-07-14 15:48,116.54,not evaluated
2022-07-14 16:18,121.46,not evaluated
2022-07-14 16:48,116.06,not evaluated
2022-07-14 17:18,115.19,not evaluated
2022-07-14 17:48,119.95,not evaluated
2022-07-14 18:18,113.58,not evaluated
2022-07-14 18:48,119.33,not evaluated
2022-07-14 19:18,118.02,not evaluated
2022-07-14 19:48,121.28,not evaluated
2022-07-14 20:18,120.64,not evaluated
2022-07-14 20:48,118.22,not evaluated
2022-07-14 21:18,120.72,not evaluated
2022-07-14 21:48,124.10,not evaluated
2022-07-14 22:18,115.03,not evaluated
2022-07-14 22:48,124.72,not evaluated
2022-07-14 23:18,121.08,not evaluated
2022-07-14 23:48,119.27,not evaluated
2022-07-15 00:18,114.57,not evaluated
2022-07-15 00:48,119.53,not evaluated
2022-07-15 01:18,116.01,not evaluated
2022-07-15 01:48,119.30,not evaluated
2022-07-15 02:18,115.85,not evaluated
2022-07-15 02:48,114.72,not evaluated
2022-07-15 03:18,116.51,not evaluated
2022-07-15 03:48,120.44,not evaluated
2022-07-15 04:18,117.49,not evaluated
2022-07-15 04:48,117.06,not evaluated
2022-07-15 05:18,115.77,not evaluated
2022-07-15 05:48,118.73,not evaluated
2022-07-15 06:18,112.89,not evaluated
2022-07-15 06:48,120.17,not evaluated
2022-07-15 07:18,117.28,not evaluated
2022-07-15 07:48,113.10,not evaluated
2022-07-15 08:18,116.70,not evaluated
2022-07-15 08:48,117.23,not evaluated
2022-07-15 09:18,157.94,not evaluated
2022-07-15 09:48,169.09,not evaluated
2022-07-15 10:18,165.53,not evaluated
2022-07-15 10:48,109.05,not evaluated
2022-07-15 11:18,114.39,not evaluated
2022-07-15 11:48,111.34,not evaluated
2022-07-15 12:18,112.92,not evaluated
2022-07-15 12:48,110.56,not evaluated
2022-07-15 13:18,118.96,not evaluated
2022-07-15 13:48,119.06,not evaluated
2022-07-15 14:18,113.90,not evaluated
2022-07-15 14:48,115.76,not evaluated
2022-07-15 15:18,116.89,not evaluated
2022-07-15 15:48,115.97,not evaluated
2022-07-15 16:18,118.98,not evaluated
2022-07-15 16:48,110.87,not evaluated
2022-07-15 17:18,113.91,not evaluated
2022-07-15 17:48,111.21,not evaluated
2022-07-15 18:18,117.19,not evaluated
2022-07-15 18:48,115.07,not evaluated
2022-07-15 19:18,114.94,not evaluated
2022-07-15 19:48,112.96,not evaluated
2022-07-15 20:18,112.61,not evaluated
2022-07-15 20:48,115.47,not evaluated
2022-07-15 21:18,120.48,not evaluated
2022-07-15 21:48,108.12,not evaluated
2022-07-15 22:18,112.37,not evaluated
2022-07-15 22:48,113.45,not evaluated
2022-07-15 23:18,114.30,not evaluated
2022-07-15 23:48,111.57,not evaluated
2022-07-16 00:18,113.45,not evaluated
2022-07-16 00:48,117.95,not evaluated
2022-07-16 01:18,111.30,not evaluated
2022-07-16 01:48,113.49,not evaluated
2022-07-16 02:18,113.34,not evaluated
2022-07-16 02:48,112.14,not evaluated
2022-07-16 03:18,112.79,not evaluated
2022-07-16 03:48,112.07,not evaluated
2022-07-16 04:18,113.42,not evaluated
2022-07-16 04:48,110.18,not evaluated
2022-07-16 05:18,111.63,not evaluated
2022-07-16 05:48,108.00,not evaluated
2022-07-16 06:18,110.45,not evaluated
2022-07-16 06:48,113.78,not evaluated
2022-07-16 07:18,117.82,not evaluated
2022-07-16 07:48,117.35,not evaluated
2022-07-16 08:18,111.57,not evaluated
2022-07-16 08:48,116.79,not evaluated
2022-07-16 09:18,111.45,not evaluated
2022-07-16 09:48,115.55,not evaluated
2022-07-16 10:18,110.16,not evaluated
2022-07-16 10:48,112.16,not evaluated
2022-07-16 11:18,112.97,not evaluated
2022-07-16 11:48,119.30,not evaluated
2022-07-16 12:18,118.53,not evaluated
2022-07-16 12:48,117.15,not evaluated
2022-07-16 13:18,116.70,not evaluated
2022-07-16 13:48,117.73,not evaluated
2022-07-16 14:18,115.09,not evaluated
2022-07-16 14:48,116.70,not evaluated
2022-07-16 15:18,116.68,not evaluated
2022-07-16 15:48,117.01,not evaluated
2022-07-16 16:18,117.46,not evaluated
2022-07-16 16:48,126.17,not evaluated
2022-07-16 17:18,128.31,not evaluated
2022-07-16 17:48,129.94,not evaluated
2022-07-16 18:18,128.56,not evaluated
2022-07-16 18:48,116.76,not evaluated
2022-07-16 19:18,124.96,not evaluated
2022-07-16 19:48,115.28,not evaluated
2022-07-16 20:18,130.59,not evaluated
2022-07-16 20:48,128.92,not evaluated
2022-07-16 21:18,119.08,not evaluated
2022-07-16 21:48,118.55,not evaluated
2022-07-16 22:18,122.34,not evaluated
2022-07-16 22:48,116.38,not evaluated
2022-07-16 23:18,126.44,not evaluated
2022-07-16 23:48,119.40,not evaluated
2022-07-17 00:18,111.52,not evaluated
2022-07-17 00:48,127.14,not evaluated
2022-07-17 01:18,108.56,not evaluated
2022-07-17 01:48,126.72,not evaluated
2022-07-17 02:18,123.22,not evaluated
2022-07-17 02:48,119.23,not evaluated
2022-07-17 03:18,123.47,not evaluated
2022-07-17 03:48,113.66,not evaluated
2022-07-17 04:18,128.76,not evaluated
2022-07-17 04:48,128.77,not evaluated
2022-07-17 05:18,118.71,not evaluated
2022-07-17 05:48,126.84,not evaluated
2022-07-17 06:18,131.99,not evaluated
2022-07-17 06:48,122.03,not evaluated
2022-07-17 07:18,124.27,not evaluated
2022-07-17 07:48,133.25,not evaluated
2022-07-17 08:18,130.73,not evaluated
2022-07-17 08:48,131.58,not evaluated
2022-07-17 09:18,126.41,not evaluated
2022-07-17 09:48,122.76,not evaluated
2022-07-17 10:18,127.47,not evaluated
2022-07-17 10:48,125.93,not evaluated
2022-07-17 11:18,120.91,not evaluated
2022-07-17 11:48,119.30,not evaluated
2022-07-17 12:18,120.34,not evaluated
2022-07-17 12:48,122.15,not evaluated
2022-07-17 13:18,122.22,not evaluated
2022-07-17 13:48,115.67,not evaluated
2022-07-17 14:18,119.35,not evaluated
2022-07-17 14:48,119.55,not evaluated
2022-07-17 15:18,123.10,not evaluated
2022-07-17 15:48,115.87,not evaluated
2022-07-17 16:18,118.81,not evaluated
2022-07-17 16:48,123.66,not evaluated
2022-07-17 17:18,120.52,not evaluated
2022-07-17 17:48,119.25,not evaluated
2022-07-17 18:18,119.61,not evaluated
2022-07-17 18:48,115.36,not evaluated
2022-07-17 19:18,121.14,not evaluated
2022-07-17 19:48,119.62,not evaluated
2022-07-17 20:18,117.91,not evaluated
2022-07-17 20:48,125.99,not evaluated
2022-07-17 21:18,120.07,not evaluated
2022-07-17 21:48,119.91,not evaluated
2022-07-17 22:18,118.19,not evaluated
2022-07-17 22:48,117.34,not evaluated
2022-07-17 23:18,118.32,not evaluated
2022-07-17 23:48,119.81,not evaluated
2022-07-18 00:18,119.55,not evaluated
2022-07-18 00:48,122.61,not evaluated
2022-07-18 01:18,121.77,not evaluated
2022-07-18 01:48,118.75,not evaluated
2022-07-18 02:18,119.77,not evaluated
2022-07-18 02:48,120.21,not evaluated
2022-07-18 03:18,116.07,not evaluated
2022-07-18 03:48,119.31,not evaluated
2022-07-18 04:18,119.57,not evaluated
2022-07-18 04:48,114.89,not evaluated
2022-07-18 05:18,118.93,not evaluated
2022-07-18 05:48,118.33,not evaluated
2022-07-18 06:18,117.81,not evaluated
2022-07-18 06:48,119.10,not evaluated
2022-07-18 07:18,121.40,not evaluated
2022-07-18 07:48,117.69,not evaluated
2022-07-18 08:18,116.03,not evaluated
2022-07-18 08:48,115.61,not evaluated
2022-07-18 09:18,119.18,not evaluated
2022-07-18 09:48,119.51,not evaluated
2022-07-18 10:18,116.05,not evaluated
2022-07-18 10:48,115.08,not evaluated
2022-07-18 11:18,118.42,not evaluated
2022-07-18 11:48,119.55,not evaluated
2022-07-18 12:18,117.13,not evaluated
2022-07-18 12:48,119.94,not evaluated
2022-07-18 13:18,143.22,not evaluated
2022-07-18 13:48,119.56,not evaluated
2022-07-18 14:18,136.06,not evaluated
2022-07-18 14:48,121.15,not evaluated
2022-07-18 15:18,139.63,not evaluated
2022-07-18 15:48,122.34,not evaluated
2022-07-18 16:18,123.64,not evaluated
2022-07-18 16:48,121.00,not evaluated
2022-07-18 17:18,139.34,not evaluated
2022-07-18 17:48,115.30,not evaluated
2022-07-18 18:18,128.75,not evaluated
2022-07-18 18:48,112.40,not evaluated
2022-07-18 19:18,132.69,not evaluated
2022-07-18 19:48,126.56,not evaluated
2022-07-18 20:18,132.43,not evaluated
2022-07-18 20:48,133.22,not evaluated
2022-07-18 21:18,132.72,not evaluated
2022-07-18 21:48,164.79,not evaluated
2022-07-18 22:18,125.52,not evaluated
2022-07-18 22:48,127.95,not evaluated
2022-07-18 23:18,132.82,not evaluated
2022-07-18 23:48,132.50,not evaluated
2022-07-19 00:18,134.22,not evaluated
2022-07-19 00:48,143.48,not evaluated
2022-07-19 01:18,146.56,not evaluated
2022-07-19 01:48,149.47,not evaluated
2022-07-19 02:18,141.99,not evaluated
2022-07-19 02:48,144.71,not evaluated
2022-07-19 03:18,145.40,not evaluated
2022-07-19 03:48,144.47,not evaluated
2022-07-19 04:18,144.09,not evaluated
2022-07-19 04:48,144.56,not evaluated
2022-07-19 05:18,125.13,not evaluated
2022-07-19 05:48,136.38,not evaluated
2022-07-19 06:18,139.04,not evaluated
2022-07-19 06:48,132.80,not evaluated
2022-07-19 07:18,136.92,not evaluated
2022-07-19 07:48,129.20,not evaluated
2022-07-19 08:18,130.09,not evaluated
2022-07-19 08:48,135.18,not evaluated
2022-07-19 09:18,117.77,not evaluated
2022-07-19 09:48,132.68,not evaluated
2022-07-19 10:18,138.15,not evaluated
2022-07-19 10:48,142.56,not evaluated
2022-07-19 11:18,136.19,not evaluated
2022-07-19 11:48,145.99,not evaluated
2022-07-19 12:18,141.94,not evaluated
2022-07-19 12:48,139.21,not evaluated
2022-07-19 13:18,137.23,not evaluated
2022-07-19 13:48,135.26,not evaluated
2022-07-19 14:18,138.28,not evaluated
2022-07-19 14:48,144.85,not evaluated
2022-07-19 15:18,136.59,not evaluated
2022-07-19 15:48,133.58,not evaluated
2022-07-19 16:18,132.13,not evaluated
2022-07-19 16:48,135.00,not evaluated
2022-07-19 17:18,135.50,not evaluated
2022-07-19 17:48,125.89,not evaluated
2022-07-19 18:18,119.11,not evaluated
2022-07-19 18:48,113.09,not evaluated
2022-07-19 19:18,132.75,not evaluated
2022-07-19 19:48,120.19,not evaluated
2022-07-19 20:18,117.20,not evaluated
2022-07-19 20:48,135.09,not evaluated
2022-07-19 21:18,119.83,not evaluated
2022-07-19 21:48,137.56,not evaluated
2022-07-19 22:18,136.68,not evaluated
2022-07-19 22:48,134.33,not evaluated
2022-07-19 23:18,133.95,not evaluated
2022-07-19 23:48,144.82,not evaluated
2022-07-20 00:18,137.27,not evaluated
2022-07-20 00:48,151.76,not evaluated
2022-07-20 01:18,134.30,not evaluated
2022-07-20 01:48,153.14,not evaluated
2022-07-20 02:18,150.82,not evaluated
2022-07-20 02:48,156.63,not evaluated
2022-07-20 03:18,155.74,not evaluated
2022-07-20 03:48,144.50,not evaluated
2022-07-20 04:18,153.65,not evaluated
2022-07-20 04:48,149.03,not evaluated
2022-07-20 05:18,143.95,not evaluated
2022-07-20 05:48,137.00,not evaluated
2022-07-20 06:18,140.46,not evaluated
2022-07-20 06:48,133.13,not evaluated
2022-07-20 07:18,129.28,not evaluated
